global_enzyme_id,source,source_enzyme_id,source_uniprot_id,source_p450_symbol,source_species,source_ec_number,source_sequence_hash
ENZ_G001375,S8_PlantP450DB,154,Q9ZRY0,CYP75A8,Catharanthus roseus,,81552968978fe2f970e52400e4032c9d91c6277f42f7d2d9b145302400752850
ENZ_G001376,S8_PlantP450DB,450,Q9ZSY9,CYP74B2,Arabidopsis thaliana,,387358669dc5e4c6867361963aa8f053986a5b06c0be88441aa2518851748fbf
ENZ_G001377,S2_ESIBank,324,Q9ZUX1,,,1.14.14.49,472b3bff5d64d977004db6444652ddc371123c76d25acb58346df052a25e9bc1
ENZ_G001377,S3_P450Rdb,808,Q9ZUX1,CYP94C1,Arabidopsis thaliana (Mouse-ear cress),1.14.14.49,472b3bff5d64d977004db6444652ddc371123c76d25acb58346df052a25e9bc1
ENZ_G001377,S8_PlantP450DB,555,Q9ZUX1,CYP94C1,Arabidopsis thaliana,,472b3bff5d64d977004db6444652ddc371123c76d25acb58346df052a25e9bc1
ENZ_G001378,S9_PCPD,464,Q9ZV28,CYP710A4,Arabidopsis thaliana,,804e449cd08d4fc2df6c5efa2ff13627febe3e999fa0fccc9060f75ee84f346b
ENZ_G001379,S8_PlantP450DB,444,Q9ZW95,CYP735A2,Arabidopsis thaliana,,755b3340702ba09600384d45eb9ff79bc0c86ad980ad1263eb56dcef360d901d
ENZ_G001379,S9_PCPD,638,Q9ZW95,CYP735A2,Arabidopsis thaliana,,755b3340702ba09600384d45eb9ff79bc0c86ad980ad1263eb56dcef360d901d
ENZ_G001380,S9_PCPD,746,Q9ZWK2,CYP82E1,Nicotiana tabacum,,f7daefc4f806141c0a1d2b63973517efac7f56e9101704864b25618a2b60363e
ENZ_G001381,S3_P450Rdb,809,R0IGL9,CYP505U2,Exserohilum turcicum (strain 28A),1.14.14.1/1.14.14.130/1.6.2.4,a3c723a9d48062b57659c991172db90093ace5ccb9c79e520c7df3c75234f11a
ENZ_G001381,S9_PCPD,105,R0IGL9,CYP505U2,Exserohilum turcicum,,a3c723a9d48062b57659c991172db90093ace5ccb9c79e520c7df3c75234f11a
ENZ_G001382,S8_PlantP450DB,272,R4WC97,CYP81A24,Echinochloa phyllopogon,,741278d8c567b81b8f2bb9e22021b9dacffebe8e159deaaf512a3f4b22076b35
ENZ_G001383,S2_ESIBank,325,R4X4I5,,,1.14.14.137,fdd863206a5bd0f8c7bf03266c7c664fd2e807bc0dedc7b53242b6865e92e08e
ENZ_G001384,S3_P450Rdb,810,R9USI6,P450 SgvP,Streptomyces griseoviridis,,f58ffb931eadede559c7c6c06fb8f24df72c722ea2552ee7c587cc64cedd597a
ENZ_G001385,S8_PlantP450DB,99,R9WTS9,CYP71BL4,Tanacetum cinerariifolium,,1096f45c0039ec3b41211fe25195f2d4d706e7ecda07dc1f1dfc7cd51da79317
ENZ_G001386,S8_PlantP450DB,303,R9WUG5,CYP82Q3,Tanacetum cinerariifolium,,822435708ed563d3ebb5c80471cd3400ca5eb91c58b43d3346e64d33b4ccb97c
ENZ_G001387,S9_PCPD,227,S0DPM1,CYP642C1,Fusarium fujikuroi,,772fe0427d6845db4b90429502680cd10e2b32437e7e5834b9b826cee547aaec
ENZ_G001388,S9_PCPD,271,S0E2Y2,CYP672B1,Gibberella fujikuroi,,7e529c3e65e1b167241ffb550bda8d216983b5cc009dceb3a8999ce1ab761e74
ENZ_G001389,S3_P450Rdb,811,S0E3D0,P450-4,Gibberella fujikuroi (strain CBS 195.34 / IMI 58289 / NRRL A-6831) (Bakanae and foot rot disease fungus) (Fusarium fujikuroi),1.14.14.86,cbc009f84e691f703b45b7878b2996b614428bf3a092ddebd8ca5c770708f8c7
ENZ_G001390,S9_PCPD,294,S0E9M0,CYP68X1,Fusarium fujikuroi,,dc0db6c38102cce645397d6a8399b0da5c409c1c16490c49492b27e3b39a08a9
ENZ_G001391,S9_PCPD,302,S3D775,CYP696A1,Glarea lozoyensis,,a48e5217c343b04d9bf624cf9859cb2de4f5aed9ced4645fe14a598c47be12ee
ENZ_G001392,S2_ESIBank,326,S4UX02,,,1.14.14.175,44d670f07c13f45ec3e920f86892857a31ce3ddb8616ecbf413b22f318b3545b
ENZ_G001392,S3_P450Rdb,812,S4UX02,CYP76AH1,Salvia miltiorrhiza (Chinese sage),1.14.14.175,44d670f07c13f45ec3e920f86892857a31ce3ddb8616ecbf413b22f318b3545b
ENZ_G001392,S8_PlantP450DB,214,S4UX02,CYP76AH1,Salvia militiorrhiza,,44d670f07c13f45ec3e920f86892857a31ce3ddb8616ecbf413b22f318b3545b
ENZ_G001393,S1_RCSB,100,S6BVH1,,Rhodococcus erythropolis,,e6354287808bc1ef88621939af2445835c38563edff7df23149bf3ed039eb8b8
ENZ_G001393,S3_P450Rdb,813,S6BVH1,rauA,Rhodococcus erythropolis JCM 6824,,80be8dbbbb4b27148e3300d8c7c5cb89b5c412276133276198f1d7cd55cc0e8d
ENZ_G001393,S9_PCPD,9,,CYP1050A1,Rhodococcus erythropolis,,e6354287808bc1ef88621939af2445835c38563edff7df23149bf3ed039eb8b8
ENZ_G001394,S3_P450Rdb,814,SEQHASH_02AD4E964D8B064D,CYP72A1141,Hedera helix,,02ad4e964d8b064d37d4e8e45f2930489d234a4c669bd8e24ff74f1ab887ae7e
ENZ_G001395,S3_P450Rdb,815,SEQHASH_0526AC054D08951C,CYP150,Gongronemopsis tenacissima,,0526ac054d08951cc3046cc82bdbec8e9fce415cf00e0c6e2046f059fb78a8f4
ENZ_G001396,S3_P450Rdb,816,SEQHASH_1D8876FF5A8E23E6,CYP71FH1,Delphinium grandiflorum,,1d8876ff5a8e23e64d2426ca382426a394bafb455747f03f8cc91dd70964e0ad
ENZ_G001397,S3_P450Rdb,817,SEQHASH_33057A559C35A9DA,CYP116B234,Rhodococcus globerulus,,33057a559c35a9da5ed1ae0b43685554632b93d91315df3e199ceff91fcc47dd
ENZ_G001398,S3_P450Rdb,818,SEQHASH_3CA158A31EE068E6,PanH,Panus rudis,,3ca158a31ee068e645df8876b1416b60c3666fda69c93601ba44d9ad2ca3b733
ENZ_G001399,S3_P450Rdb,819,SEQHASH_436DBBD1303F2C63,CYP716A409,Hedera helix,,436dbbd1303f2c63b152b36742cddaf9ef0fc01852fe7fc24c8edcbbd6ccf357
ENZ_G001400,S3_P450Rdb,820,SEQHASH_43DBB2BEAFEA8F19,PhmC,Phoma sp. ATCC 74077,,43dbb2beafea8f19a4901069b9d65c6d303cf869fea3e4393a5efb4c6d46723e
ENZ_G001401,S3_P450Rdb,821,SEQHASH_49304B0062E5791E,CYP108,Gongronemopsis tenacissima,,49304b0062e5791e34ffb3a3b5be503665796510ddc108ea5992793b0b7cb369
ENZ_G001402,S3_P450Rdb,822,SEQHASH_50686C0405A4A494,CYP716S11,Hedera helix,,50686c0405a4a4942062465c4ab37d336c392df144d889890fe21736d504a77c
ENZ_G001403,S3_P450Rdb,823,SEQHASH_5B105FDDBA9E19C1,CYP72A1139,Hedera helix,,5b105fddba9e19c1c5ccc279c5e2cc382a2c50357ec7194a53e95e7142d54ecf
ENZ_G001404,S3_P450Rdb,824,SEQHASH_6D8002910F53F8ED,TlnA,Streptomyces sp. S6043a,,6d8002910f53f8ed96e1fa913488b2aff80fca330776a182b6b15b9546168f71
ENZ_G001405,S3_P450Rdb,825,SEQHASH_7CF4C84B75E5597E,CYP71D587,Andrographis Paniculata,,7cf4c84b75e5597eb54f587925939d593516d57bf88261d476b298511c8c9111
ENZ_G001406,S3_P450Rdb,826,SEQHASH_85E658B8D7174D2D,CYP701A127,Delphinium grandiflorum,,85e658b8d7174d2dc97fcb80bd25cf58dac4ad2d29ef04a38a606fe42b4f3b63
ENZ_G001407,S3_P450Rdb,827,SEQHASH_9B8D1CD8177506FD,CYP72F1,Andrographis Paniculata,,9b8d1cd8177506fd646eb451f661263b9db077ac2d5b9fdd4fe388b9a375282a
ENZ_G001408,S3_P450Rdb,828,SEQHASH_9FE63BCF04979786,CYP72A1140,Hedera helix,,9fe63bcf0497978606df1b0a4d493ccaf4e628a9ff69204ca88d213f751ed0fc
ENZ_G001409,S3_P450Rdb,829,SEQHASH_B974B9F066177B84,CYP71FK1,Delphinium grandiflorum,,b974b9f066177b84f0cf6dc01ab5db1cd73d8631bc21a5e99b8b4937a8b69465
ENZ_G001410,S3_P450Rdb,830,SEQHASH_CB2C3D1EC523F74C,CYP729G1,Delphinium grandiflorum,,cb2c3d1ec523f74cd6f190f09b0a67e6b782579e2f5ef2472e8c480cc61991a1
ENZ_G001411,S3_P450Rdb,831,SEQHASH_D41E612394B9ECB7,CYP719A22,Nelumbo nucifera,,d41e612394b9ecb799ea286616efe327f201bbb33ad9f36da7f214f74572668a
ENZ_G001412,S3_P450Rdb,832,SEQHASH_E80732C2AFF2B401,CYP101B1,Novosphingobium aromaticivorans DSM12444,,e80732c2aff2b4010f51fdd694c4bb9ef82d6e099f8105656b471401e64dda22
ENZ_G001413,S3_P450Rdb,833,SEQHASH_ED0EBAABF074228C,CYP255,Amycolatopsis thermoflava N1165,,ed0ebaabf074228c2f4a1f664d28eb6f99866c91f075b01136092a257fb2f572
ENZ_G001414,S3_P450Rdb,834,SEQHASH_F2AD234002E68D43,CYP72D57,Hedera helix,,f2ad234002e68d4391856095028c317a5988745d7f3cc96acd4bee5d061e7441
ENZ_G001415,S3_P450Rdb,835,SEQHASH_FE59A36E8BA3EC86,CYP706U5,Andrographis Paniculata,,fe59a36e8ba3ec86336a397a58d71213cbfd524fec1b37d8d201eaf29ae04de7
ENZ_G001416,S3_P450Rdb,836,SEQHASH_FFA9F1FBFAB19B5C,CYP81Q58,Cucumis sativus (Cucumber),/,ffa9f1fbfab19b5c384b8b1128be38613c608eed488ff52711282598e1b29951
ENZ_G001416,S9_PCPD,734,,CYP81Q58,Cucumis sativus,,ffa9f1fbfab19b5c384b8b1128be38613c608eed488ff52711282598e1b29951
ENZ_G001417,S2_ESIBank,327,T1NXM5,,,1.14.14.82,07a2a58085855123389208b3b32f7c424bc7e6af77eff2e17ae603c84317a0c1
ENZ_G001418,S2_ESIBank,328,U3LXJ8,,,1.14.14.81,848462c78946964c747e08cca2b2b654af126cd478e6b04f78e12f5542d59735
ENZ_G001418,S8_PlantP450DB,174,U3LXJ8,CYP75B74,Billardiera heteophylla,,848462c78946964c747e08cca2b2b654af126cd478e6b04f78e12f5542d59735
ENZ_G001419,S8_PlantP450DB,169,U3LXW7,CYP75B66,Cichorium intybus,,4a8b57b74d6481d9bea4e126f8238a2917e2d883c578e806b89644906f83bb99
ENZ_G001420,S8_PlantP450DB,172,U3LYU0,CYP75B69,Echinops bannaticus,,19f8ec347e1fdd22f02febc8b2c4be2bb0af82e36a797292c86cafbf88c3e066
ENZ_G001421,S3_P450Rdb,837,U5HKE8,CYP71D351,Catharanthus roseus (Madagascar periwinkle) (Vinca rosea),1.14.14.103,d36e6a3b425e2c0304a3558068973a473731d5a5cb3fb4adf97f267e5a3f5d19
ENZ_G001421,S8_PlantP450DB,52,U5HKE8,CYP71D351,Catharanthus roseus,,d36e6a3b425e2c0304a3558068973a473731d5a5cb3fb4adf97f267e5a3f5d19
ENZ_G001421,S9_PCPD,576,,CYP71D351,Catharanthus roseus,,d36e6a3b425e2c0304a3558068973a473731d5a5cb3fb4adf97f267e5a3f5d19
ENZ_G001422,S2_ESIBank,329,U5NDT8,,,1.14.19.62,b551f2b2d7835303a3b105e7b70ae32d39a64aa2d12b6a4b44cebf2af7c02ffe
ENZ_G001422,S3_P450Rdb,838,U5NDT8,CYP72C,Catharanthus roseus (Madagascar periwinkle) (Vinca rosea),1.14.19.62,b551f2b2d7835303a3b105e7b70ae32d39a64aa2d12b6a4b44cebf2af7c02ffe
ENZ_G001423,S2_ESIBank,330,U5NE19,,,1.14.14.85,ce453c22a70f798a962fd49852565f0969efbcc32aa298569ef81f37190d44e0
ENZ_G001423,S3_P450Rdb,839,U5NE19,CYP72A224,Catharanthus roseus (Madagascar periwinkle) (Vinca rosea),1.14.14.85,ce453c22a70f798a962fd49852565f0969efbcc32aa298569ef81f37190d44e0
ENZ_G001423,S8_PlantP450DB,417,U5NE19,CYP72A224,Catharanthus roseus,,ce453c22a70f798a962fd49852565f0969efbcc32aa298569ef81f37190d44e0
ENZ_G001424,S3_P450Rdb,840,U5U1Z3,CYP109B1,Bacillus subtilis,/,6139ad4fccfb5b9e14a812149818b37127705b1f25eb9a0879586cd78d5b9d67
ENZ_G001424,S9_PCPD,28,U5U1Z3,CYP109B1Bs,Bacillus subtilis,,6139ad4fccfb5b9e14a812149818b37127705b1f25eb9a0879586cd78d5b9d67
ENZ_G001425,S2_ESIBank,331,U5YM12,,,1.14.14.107,dae16d355e1e180873a004597a041a4da0a255fd13ef0680b5cf0f3cd7d1a607
ENZ_G001426,S3_P450Rdb,841,U6BGC9,Bmp7,Pseudoalteromonas phenolica O-BC30,/,84c234403239a1424e67f2f8e06897dcd44507f208674c419f2cdebb48fc4830
ENZ_G001426,S9_PCPD,78,U6BGC9,CYP204A1,Pseudoalteromonas phenolica,,84c234403239a1424e67f2f8e06897dcd44507f208674c419f2cdebb48fc4830
ENZ_G001427,S2_ESIBank,332,U6NHS3,,,1.14.14.137,c4d5b476a72c299f25fd28361f420db034c27c74083ec0477199a236a244d744
ENZ_G001428,S8_PlantP450DB,195,V5REU1,CYP76F38v2,Santalum album,,54eea2d57d218a1bbc4c6bb95736eaad48d4effa78f886ddd3ecf8cd1f3d4b5a
ENZ_G001429,S8_PlantP450DB,198,V5REU4,CYP76F40,Santalum album,,30cfa23b337ede1d9383be3b03e71939dc6a1f96549353e048ff39c21ab2d595
ENZ_G001430,S8_PlantP450DB,194,V5RF50,CYP76F38v1,Santalum album,,4a800dccd72c2f6a4ab2f02e129f689c60d61c7ef845a70903dbb71f837fe7af
ENZ_G001431,S8_PlantP450DB,200,V5RF55,CYP76F42,Santalum album,,cfaeb4ccec7b21aa0a68000c0570f2228a49ffbe2deda6bdf1b0169d9fda1648
ENZ_G001432,S8_PlantP450DB,199,V5RFE4,CYP76F41,Santalum album,,347adeb70802e7cd5513c6e1e9f0a24b3a0f6d04a45488f97c8a042f47d56b52
ENZ_G001433,S8_PlantP450DB,192,V5RGC8,CYP76F37v1,Santalum album,,b895ee60dcc345c63bfaac868b89611742062148000e9a2e1593f961d9138715
ENZ_G001434,S8_PlantP450DB,197,V5RGD0,CYP76F39v2,Santalum album,,3dc978aa6a96520cd1992133decdb02d7b4c8d8a6e56341d0d67f04fe9879802
ENZ_G001435,S3_P450Rdb,842,V5RH69,CYP76F39,Santalum album (White sandalwood),/,5e56572671eede04cf408b9a62b8196675d206405f8652a9a488d151bdd68a26
ENZ_G001435,S8_PlantP450DB,196,V5RH69,CYP76F39v1,Santalum album,,5e56572671eede04cf408b9a62b8196675d206405f8652a9a488d151bdd68a26
ENZ_G001436,S8_PlantP450DB,193,V5RH74,CYP76F37v2,Santalum album,,5d1528d7e24624e6667a7239552bf547cf1cec0cc329204dcfeae94b29f9420a
ENZ_G001437,S8_PlantP450DB,418,V7AM57,CYP72A302,Phaseolus vulgaris,,7a7cbcb9f916f30e42ca7b10022692c1a702d9b75afd0ca784e8c3dae75407cf
ENZ_G001438,S3_P450Rdb,843,V9N2L5,CYP706M1,Callitropsis nootkatensis,/,0cff732ffaec7ba91758080f5e0b179f6e57fd115caae794bbf8bedd9e573a47
ENZ_G001438,S8_PlantP450DB,376,V9N2L5,CYP706M1,Callitropsis nootkatensis,,0cff732ffaec7ba91758080f5e0b179f6e57fd115caae794bbf8bedd9e573a47
ENZ_G001438,S9_PCPD,445,,CYP706M1,Callitropsis nootkatensis,,0cff732ffaec7ba91758080f5e0b179f6e57fd115caae794bbf8bedd9e573a47
ENZ_G001439,S3_P450Rdb,844,W0FG45,CYP79D6,Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa),/,e6f3c0f6bc5319e6a716ec255404363fa3e92570f8425851d3dcb1b9860d3870
ENZ_G001439,S8_PlantP450DB,247,W0FG45,CYP79D6v3,Populus trichocarpa,,e6f3c0f6bc5319e6a716ec255404363fa3e92570f8425851d3dcb1b9860d3870
ENZ_G001439,S8_PlantP450DB,249,W0FG45,CYP79D7v2,Populus trichocarpa,,e6f3c0f6bc5319e6a716ec255404363fa3e92570f8425851d3dcb1b9860d3870
ENZ_G001439,S9_PCPD,716,,CYP79D6,Populus trichocarpa,,e6f3c0f6bc5319e6a716ec255404363fa3e92570f8425851d3dcb1b9860d3870
ENZ_G001440,S2_ESIBank,333,W0FKI0,,,1.14.14.72,d079f1a95d9756dee54c7cc47cb9ef3a7669a7febd3d4aa9cadd65c0a341429f
ENZ_G001440,S3_P450Rdb,845,W0FKI0,CYP76AJ1,Persicaria hydropiper (Marshpepper knotweed) (Polygonum hydropiper),1.14.14.72,d079f1a95d9756dee54c7cc47cb9ef3a7669a7febd3d4aa9cadd65c0a341429f
ENZ_G001440,S9_PCPD,679,W0FKI0,CYP76AJ1,Persicaria hydropiper,,d079f1a95d9756dee54c7cc47cb9ef3a7669a7febd3d4aa9cadd65c0a341429f
ENZ_G001441,S3_P450Rdb,846,W0FW87,CYP716Y1,Bupleurum falcatum (Sickle-leaved hare's-ear),/,3155e5b7244b10928976c44b8b88e2838b4b305b7c93354d1eb02292681b34d7
ENZ_G001441,S9_PCPD,503,,CYP716Y1,Bupleurum falcatum,,3155e5b7244b10928976c44b8b88e2838b4b305b7c93354d1eb02292681b34d7
ENZ_G001442,S1_RCSB,101,W5R4Y8,,Streptomyces sanyensis,,7444799774a25b4fe068d410acf04c2d01c101cef5450c652a6bf13285498347
ENZ_G001443,S1_RCSB,102,W5VH56,,Amycolatopsis orientalis,,5bc8cee0e38c5f74fd8fb42ccd692b00106b3a4899977c2528ec88054e30b3da
ENZ_G001443,S3_P450Rdb,847,W5VH56,CYP105AS1,Amycolatopsis orientalis (Nocardia orientalis),/,c2b5ce4fc71a186eeac71a2ac00d114415096be30613f717e43b51cbf1f4a665
ENZ_G001443,S9_PCPD,12,,CYP105AS1,Amycolatopsis orientalis,,5bc8cee0e38c5f74fd8fb42ccd692b00106b3a4899977c2528ec88054e30b3da
ENZ_G001444,S8_PlantP450DB,248,W6CQ99,CYP79D6v4,Populus nigra,,a10897aee1104b1a55e7dea4ba3cf2b86d9ccfe913f138156ef21635bb988f5f
ENZ_G001445,S9_PCPD,254,W6Q9B3,CYP652L1,Penicillium roqueforti,,32f26edb1776b4612d2047d79116eae79e0c6e2fc947badf62ddd0d5d3a425d2
ENZ_G001446,S3_P450Rdb,848,W6QJR1,anuE,Penicillium roqueforti (strain FM164),1.-.-.-,b55ae2d497fca4a317de671ae55111ad6cd0aefdc1100dbffd52f9b8ea0d0552
ENZ_G001446,S9_PCPD,185,W6QJR1,CYP619B1,Penicillium roqueforti,,b55ae2d497fca4a317de671ae55111ad6cd0aefdc1100dbffd52f9b8ea0d0552
ENZ_G001447,S3_P450Rdb,849,W6QRN8,mpaDE,Penicillium roqueforti (strain FM164),1.-.-.-,6ef93674e18c163793bc1a4481865c6960cee63a16122ed8c0f9cd061033dca3
ENZ_G001447,S9_PCPD,231,W6QRN8,CYP643O1,Penicillium roqueforti,,19358fcae48b7d5e78b42b429184e7505cc99a42a10b62f7febef6fc55110cb0
ENZ_G001448,S2_ESIBank,334,W6RGX9,,,1.14.11.15,24980ae571701363618d4c9a49133251755f86c174f396235fc57e2189f4af7d
ENZ_G001449,S9_PCPD,181,W7L9E5,CYP60T1,Gibberella moniliformis,,fc094868d45b9c3701219cf66d0e413d8d1ef5bed6c7dc84d0e845b2b37f53c7
ENZ_G001450,S3_P450Rdb,850,W8JDE2,CYP71AY1,Catharanthus roseus (Madagascar periwinkle) (Vinca rosea),1.14.14.-,183e1a4d3a19d70061267988d35bff96af3ecab970e4c3f484d3f3e8a3db4491
ENZ_G001450,S8_PlantP450DB,83,W8JDE2,CYP71AY1,Catharanthus roseus,,183e1a4d3a19d70061267988d35bff96af3ecab970e4c3f484d3f3e8a3db4491
ENZ_G001450,S9_PCPD,535,W8JDE2,CYP71AY1,Catharanthus roseus,,183e1a4d3a19d70061267988d35bff96af3ecab970e4c3f484d3f3e8a3db4491
ENZ_G001451,S2_ESIBank,335,W8JIS5,,,1.14.14.161,fc18bb824a830c84d274fa18e5873febf0524f21b09449827ae96e516f8541db
ENZ_G001451,S3_P450Rdb,851,W8JIS5,CYP76A26,Catharanthus roseus (Madagascar periwinkle) (Vinca rosea),1.14.14.161,fc18bb824a830c84d274fa18e5873febf0524f21b09449827ae96e516f8541db
ENZ_G001451,S8_PlantP450DB,181,W8JIS5,CYP76A26,Catharanthus roseus,,fc18bb824a830c84d274fa18e5873febf0524f21b09449827ae96e516f8541db
ENZ_G001451,S9_PCPD,668,,CYP76A26,Catharanthus roseus,,fc18bb824a830c84d274fa18e5873febf0524f21b09449827ae96e516f8541db
ENZ_G001452,S3_P450Rdb,852,W8JIT4,CYP71D2,Catharanthus roseus,1.14.-.-,7b78c0186b5c06861de14c7d1f7b29715ad48885e7dd843ec0d6b88908f2b23c
ENZ_G001453,S2_ESIBank,336,W9SPF5,,,1.14.14.137,63d94f5fb608bbe0b40d4029c72af274c719c96867dfdb4ec061ce4c64f279de
ENZ_G001454,S3_P450Rdb,853,X2EVV9,CYP71CA1,Tanacetum parthenium (Feverfew) (Matricaria parthenium),1.14.14.-,10fea773e617a1d6c7f64717c1571780a96bf9b2fcefca1cb43f4c4fcdef0901
ENZ_G001454,S8_PlantP450DB,105,X2EVV9,CYP71CA1,Tanacetum parthenium,,10fea773e617a1d6c7f64717c1571780a96bf9b2fcefca1cb43f4c4fcdef0901
ENZ_G001454,S9_PCPD,561,,CYP71CA1,Tanacetum parthenium,,10fea773e617a1d6c7f64717c1571780a96bf9b2fcefca1cb43f4c4fcdef0901
ENZ_G001455,S3_P450Rdb,854,X2EW55,CYP71CB1,Tanacetum parthenium (Feverfew) (Matricaria parthenium),1.14.14.-,5eaae00cf9fa82a20061f0da0d637f1df3beafa3ea4ac6e70887b883cfaeb274
ENZ_G001455,S8_PlantP450DB,106,X2EW55,CYP71CB1,Tanacetum parthenium,,5eaae00cf9fa82a20061f0da0d637f1df3beafa3ea4ac6e70887b883cfaeb274
ENZ_G001455,S9_PCPD,562,X2EW55,CYP71CB1,Tanacetum parthenium,,5eaae00cf9fa82a20061f0da0d637f1df3beafa3ea4ac6e70887b883cfaeb274
ENZ_G001456,S2_ESIBank,337,X2JE85,,,1.14.14.150,4549b9f7d5a13bc8e54181a849451d27147146acb1379962fec265a4e72c96a1
ENZ_G001456,S3_P450Rdb,855,X2JE85,CYP71BL2,Tanacetum parthenium (Feverfew) (Matricaria parthenium),1.14.14.150,4549b9f7d5a13bc8e54181a849451d27147146acb1379962fec265a4e72c96a1
ENZ_G001456,S9_PCPD,548,,CYP71BL2,Tanacetum parthenium,,4549b9f7d5a13bc8e54181a849451d27147146acb1379962fec265a4e72c96a1
ENZ_G001457,S3_P450Rdb,856,X2JI34,TpGAO,Tanacetum parthenium (Feverfew) (Matricaria parthenium),1.14.14.95,f12e57d4c676177cd05df522f9653a8eefe7fdb43678ab0f73c07e8ed81a3810
ENZ_G001457,S9_PCPD,533,,CYP71AV3Tp,Tanacetum parthenium,,f12e57d4c676177cd05df522f9653a8eefe7fdb43678ab0f73c07e8ed81a3810
ENZ_G001458,S9_PCPD,315,,CYP11B2Ma,Mesocricetus auratus,,002b2ab4cefaa596d2602419a79f6d6968436d4d84bdb5e51d75481ddf97ce62
ENZ_G001459,S9_PCPD,598,,CYP722C501,Gossypium arboreum,,03713848b294bea68a6a5ad9c3ffd8a22fb750bbb7360dc59cfc8b3ed10cc02c
ENZ_G001460,S9_PCPD,741,,CYP82D213,Tripterygium wilfordii,,046d0cff91dfa7ac820beaa0be3820eeffa05952113ecaa61b12e979419250d1
ENZ_G001461,S9_PCPD,5,,CYP101J2,Sphingobium yanoikuyae,,04977ec59d4f4d2cdf982cfd02f913e668cf27bb9edb0c69574a4acaa62be8e9
ENZ_G001462,S9_PCPD,264,,CYP653C2,Aspergillus oryzae,,0529730693628f0f0b5bcde8534e082d21ce7c4e22a2f0c77700c4ab12cf6a2d
ENZ_G001463,S9_PCPD,127,,CYP51C3,Erysiphe necator,,0984439daab86e9e357ca966507a5f420961138a52a9127d423824f845804a46
ENZ_G001464,S9_PCPD,580,,CYP71D411,Salvia miltiorrhiza,,0b573a1210bf1d3718d6d51532ef5a2366d54443dfb9e88ceb4b689eda32527a
ENZ_G001465,S9_PCPD,612,,CYP728B70,Tripterygium wilfordii,,0d633f29d2043fb3894f1f37daead098727e8fa9aac8a029b0f9882531c49fb3
ENZ_G001466,S9_PCPD,144,,CYP52B1,Candida tropicalis,,0d73cac7b7743432b33c0e2064fdf89fddb95a568f8d0d83d7849cc924984065
ENZ_G001467,S9_PCPD,308,,CYP11A1Am,Alligator mississippiensis,,0e5d0d00eb8b4ac636df22b9a0e9154530ffc60ce737df08f75ef3af845c620b
ENZ_G001468,S9_PCPD,458,,CYP708A15,Iberis amara,,0eaa200f3f9ef37b205f15f4510c67c37df9f865d1ffd14ca090c092bdfa1cb7
ENZ_G001469,S9_PCPD,371,,CYP314A2,Danaus plexippus,,0f8f7a332df778c55ff76bb136224da81eb66ec93a857f4e5ee84bfca635ac05
ENZ_G001470,S9_PCPD,309,,CYP11A1Om,Oncorhynchus mykiss,,0fb2c77ff52ecaba87b7c2c807739d3afe300e6b8405096fdfe4840b7d9e7130
ENZ_G001471,S9_PCPD,439,,CYP703A1,Petunia hybrida,,0feb78c9bdf59f23290d76481a651b93eb227bb03d8e714ec96d55f397d48eca
ENZ_G001472,S9_PCPD,571,,CYP71D184,Solanum habrochaites,,108953f62fb0f8e8ed472c22ee48caa54979b13d5424c7b968018f9687d39b7e
ENZ_G001473,S9_PCPD,723,,CYP80B1,Eschscholzia californica,,14005fe447497d330bf222ab13321385b0f5a45e6ddf11c65bedcf513641a908
ENZ_G001474,S9_PCPD,443,,CYP706B1,Gossypium hirsutum,,155cd02aa31c716c5d27877a0fe35decba4ae9905031e086480430270188ef3e
ENZ_G001475,S9_PCPD,321,,CYP19A2Ss,Sus scrofa,,1661697e6c02ea4b1677ba990b32495138b989afb4e2a46d8e65a62ee1949d11
ENZ_G001476,S9_PCPD,21,,CYP107A1,Streptomyces noursei,,1a079b20a7e976b6c940a7e512bb8c2837c49d2cf9018760f4ba5abeeaa06a2e
ENZ_G001477,S9_PCPD,727,,CYP81A39,Zea mays,,1a0f081c86359d06c273f236000d7f5fafa018abb16bb2fc9072fa0a7e07a373
ENZ_G001478,S9_PCPD,411,,CYP6C1,Nilaparvata lugens,,1a81ee9ad52268237f13f208c71c24ecceb9a7ed3be5727692f881a08f40eae4
ENZ_G001479,S9_PCPD,361,,CYP2F2,Canis lupus,,1b826de3fc0fc9a001fa0f404f2289fadf224bba6df5fcda66f10d831fec6c43
ENZ_G001480,S9_PCPD,165,,CYP53E1,Punctularia strigosozonata,,1bea9851ac1b66de3ce002b22addd7a4bda5cc6939c058516ada416e5c570e6b
ENZ_G001481,S9_PCPD,459,,CYP708A16,Iberis amara,,1e0801c8f8094bd32d0692f64f9e0e0bf4c58b9ab7da571c734e736eddab2847
ENZ_G001482,S9_PCPD,732,,CYP81M1,Tripterygium wilfordii,,1f0651b3236fdbe5e640d0d5b65ddb3e132c5625f5997dc24e43ea18d4d7a48b
ENZ_G001483,S9_PCPD,90,,CYP504A1,Zymoseptoria tritici,,22bc28c7fe6985511d2f125f1021cfb2ef0a9ca0b2a51789e4beb712aa2f7318
ENZ_G001484,S9_PCPD,745,,CYP82D64,Citrus hystrix,,23991c5283241274c031c8b348db20ed67721018bf159d42e7c4b8756822e098
