substrate_idx,raw_smiles,rdkit_parse_ok,rdkit_canonical_smiles,rdkit_isomeric_smiles,rdkit_inchikey,cid,cid_status,final_substrate_id,fallback_id,cid_collision_group,pubchem_query_method,pubchem_return_count,notes,in_train,in_val,in_test,in_any_split
1689,NC(Cc1ccc(O)c(F)c1)C(=O)O,True,NC(Cc1ccc(O)c(F)c1)C(=O)O,NC(Cc1ccc(O)c(F)c1)C(=O)O,VIIAUOZUUGXERI-UHFFFAOYSA-N,92100,hit,CID92100,NO_CID_fa166e493185,,hit,1,,1,1,1,1
1690,CC(C)C(C)C(O)C(O)C(C)C1CCC2C3CC(O)C4CC(=O)CCC4(C)C3CCC12C,True,CC(C)C(C)C(O)C(O)C(C)C1CCC2C3CC(O)C4CC(=O)CCC4(C)C3CCC12C,CC(C)C(C)C(O)C(O)C(C)C1CCC2C3CC(O)C4CC(=O)CCC4(C)C3CCC12C,VIPVRXUSPSUXNI-UHFFFAOYSA-N,,cid0_no_match,NO_CID_ec6f1d8bf069,NO_CID_ec6f1d8bf069,,cid0_no_match,0,,1,1,1,1
1691,CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,True,CC(C)C(C)C(O)C(O)C(C)C1CCC2C3CC(O)C4CC(=O)CCC4(C)C3CCC12C,CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,VIPVRXUSPSUXNI-XDMMOTQBSA-N,102515138,hit,CID102515138,NO_CID_22b6d6481ff8,,hit,1,,1,1,1,1
1692,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,True,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,VJJPUSNTGOMMGY-MRVIYFEKSA-N,36462,hit,CID36462,NO_CID_650fb57b50f0,,hit,1,,1,1,1,1
1693,C=C/C(C)=C/C[C@H]1C(=C)CC[C@H]2C(C)(C)CCC[C@]12C,True,C=CC(C)=CCC1C(=C)CCC2C(C)(C)CCCC12C,C=C/C(C)=C/C[C@H]1C(=C)CC[C@H]2C(C)(C)CCC[C@]12C,VJVMMXUPZGOBSN-DIUMXTPXSA-N,23252995,hit,CID23252995,NO_CID_e129f77cc095,,hit,1,,1,1,1,1
1694,CCCCCCCC(C)=O,True,CCCCCCCC(C)=O,CCCCCCCC(C)=O,VKCYHJWLYTUGCC-UHFFFAOYSA-N,13187,hit,CID13187,NO_CID_166cf1e433bb,,hit,1,,1,1,1,1
1695,COc1oc(CCC(C)=CC(C)=Cc2ccc(F)cc2)c(C)c(=O)c1C,True,COc1oc(CCC(C)=CC(C)=Cc2ccc(F)cc2)c(C)c(=O)c1C,COc1oc(CCC(C)=CC(C)=Cc2ccc(F)cc2)c(C)c(=O)c1C,VKGHBDXOLJCUNP-UHFFFAOYSA-N,74974971,hit,CID74974971,NO_CID_1bd9f84138a8,,hit,1,,1,1,1,1
1696,CCCCCCCCCCCCCCCCCCCC(=O)O,True,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCC(=O)O,VKOBVWXKNCXXDE-UHFFFAOYSA-N,10467,hit,CID10467,NO_CID_f0f8865fa261,,hit,1,,1,1,1,1
1697,Cc1ccc2c(c1)c(CC(N)C=O)c(C)n2C,True,Cc1ccc2c(c1)c(CC(N)C=O)c(C)n2C,Cc1ccc2c(c1)c(CC(N)C=O)c(C)n2C,VKOPSQSUWWMZAU-UHFFFAOYSA-N,,cid0_no_match,NO_CID_4552ca5fb7f4,NO_CID_4552ca5fb7f4,,cid0_no_match,0,,1,1,1,1
1698,COc1ccc2oc(=O)ccc2c1,True,COc1ccc2oc(=O)ccc2c1,COc1ccc2oc(=O)ccc2c1,VKVCJIMMVPXDQD-UHFFFAOYSA-N,11240776,hit,CID11240776,NO_CID_ae1ad7a3e6e7,,hit,1,,1,1,0,1
1699,Cc1cccc2c(C(=O)[O-])cccc12,True,Cc1cccc2c(C(=O)[O-])cccc12,Cc1cccc2c(C(=O)[O-])cccc12,VLEZTIKHFUAVRK-UHFFFAOYSA-M,86289484,rescued_retry,CID86289484,NO_CID_e87d1079abe2,,rescued_retry,1,RemoteDisconnected: Remote end closed connection without response,1,1,1,1
1700,Cc1cccc2c(C(=O)O)cccc12,True,Cc1cccc2c(C(=O)O)cccc12,Cc1cccc2c(C(=O)O)cccc12,VLEZTIKHFUAVRK-UHFFFAOYSA-N,13454957,hit,CID13454957,NO_CID_6c4ef0e8da92,,hit,1,,1,1,1,1
1701,C[C@H]1[C@H](C)CC[C@]2(C=O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,True,CC1CCC2(C=O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,C[C@H]1[C@H](C)CC[C@]2(C=O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,VLFUANNVMXKBPF-ZAPOICBTSA-N,14423521,hit,CID14423521,NO_CID_88e9955a4cc2,,hit,1,,1,1,1,1
1702,CCCCCC,True,CCCCCC,CCCCCC,VLKZOEOYAKHREP-UHFFFAOYSA-N,8058,hit,CID8058,NO_CID_ea844d76d333,,hit,1,,1,1,1,1
1703,C[C@@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,True,CC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1,C[C@@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,VLMZMRDOMOGGFA-WDBKCZKBSA-N,332915,hit,CID332915,NO_CID_3e9938607836,,hit,1,,1,1,1,1
1704,CC(C)C1CCC2C1(C)CCC1(C)C3=CCC4C(C)(C)C(O)CCC4(C)C3CCC21C,True,CC(C)C1CCC2C1(C)CCC1(C)C3=CCC4C(C)(C)C(O)CCC4(C)C3CCC21C,CC(C)C1CCC2C1(C)CCC1(C)C3=CCC4C(C)(C)C(O)CCC4(C)C3CCC21C,VLRMAVHXJLVDCY-UHFFFAOYSA-N,74819513,hit,CID74819513,NO_CID_8968f319190f,,hit,1,,1,1,1,1
1705,CC1(C)CC[C@]2(C)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,True,CC1(C)CCC2(C)C(O)CC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,CC1(C)CC[C@]2(C)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,VLRYIIPJIVGFIV-PXCMFJNASA-N,131841473,hit,CID131841473,NO_CID_2f01a3fc65ae,,hit,1,,1,1,1,1
1706,CC1(C)CC[C@]2(C)[C@@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,True,CC1(C)CCC2(C)C(O)CC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,CC1(C)CC[C@]2(C)[C@@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,VLRYIIPJIVGFIV-QQSFYHFXSA-N,397934,hit,CID397934,NO_CID_3ec3deb7712b,,hit,1,,1,1,1,1
1707,NC(Cc1c[nH]c2c(Br)cccc12)C(=O)O,True,NC(Cc1c[nH]c2c(Br)cccc12)C(=O)O,NC(Cc1c[nH]c2c(Br)cccc12)C(=O)O,VMMOOBBCGTVDGP-UHFFFAOYSA-N,22326367,hit,CID22326367,NO_CID_d0eead28449c,,hit,1,,1,1,1,1
1708,C[C@@]12CCC[C@H]1[C@@H]1CC[C@H]3CC(=O)CC[C@]3(C)[C@H]1CC2,True,CC12CCCC1C1CCC3CC(=O)CCC3(C)C1CC2,C[C@@]12CCC[C@H]1[C@@H]1CC[C@H]3CC(=O)CC[C@]3(C)[C@H]1CC2,VMNRNUNYBVFVQI-QYXZOKGRSA-N,102028,hit,CID102028,NO_CID_848f21a266de,,hit,1,,1,1,1,1
1709,O=C1Nc2ccccc2OC1O,True,O=C1Nc2ccccc2OC1O,O=C1Nc2ccccc2OC1O,VMQBFYRBJKDACN-UHFFFAOYSA-N,322636,hit,CID322636,NO_CID_742cdedc726d,,hit,1,,1,1,1,1
1710,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@]1(C)[C@H](C)CCC(=C(C)C)[C@H]1CCC=O,True,CC(C)=CCCC(C)=CCCC(C)=CCCC1(C)C(C)CCC(=C(C)C)C1CCC=O,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@]1(C)[C@H](C)CCC(=C(C)C)[C@H]1CCC=O,VNBRFEUEYRHQBM-OPEBEUCHSA-N,25001002,hit,CID25001002,NO_CID_be59fc82cf3b,,hit,1,,1,1,1,1
1711,C,True,C,C,VNWKTOKETHGBQD-UHFFFAOYSA-N,297,hit,CID297,NO_CID_6b23c0d5f35d,,hit,1,,1,1,1,1
1712,CC(C)C[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,True,CC(C)CC(O)C(O)C(C)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,CC(C)C[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,VNYRYHUSEXFRBX-CAVUVSGNSA-N,102023288,hit,CID102023288,NO_CID_9f7c757a6b7b,,hit,1,,1,1,1,1
1713,CCCCC/C=C\C[C@@H](O)/C=C/C=C/C=C\[C@@H](O)CCCC(=O)O,True,CCCCCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)O,CCCCC/C=C\C[C@@H](O)/C=C/C=C/C=C\[C@@H](O)CCCC(=O)O,VNYSSYRCGWBHLG-AMOLWHMGSA-N,5280492,hit,CID5280492,NO_CID_cca37a6569e9,,hit,1,,1,1,1,1
1714,CCCCC/C=C\C[C@@H](O)/C=C/C=C\C=C\[C@@H](O)CCCC(=O)O,True,CCCCCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)O,CCCCC/C=C\C[C@@H](O)/C=C/C=C\C=C\[C@@H](O)CCCC(=O)O,VNYSSYRCGWBHLG-GEWAPNICSA-N,9949656,hit,CID9949656,NO_CID_71a3e9725338,,hit,1,,1,1,1,1
1715,CCCCC/C=C\C[C@@H](O)/C=C/C=C/C=C/[C@@H](O)CCCC(=O)O,True,CCCCCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)O,CCCCC/C=C\C[C@@H](O)/C=C/C=C/C=C/[C@@H](O)CCCC(=O)O,VNYSSYRCGWBHLG-UKNWISKWSA-N,5283128,hit,CID5283128,NO_CID_214e74b9a6b1,,hit,1,,1,1,1,1
1716,CC(C)=CCCC1=CC(=O)c2c(O)ccc(O)c2C1=O,True,CC(C)=CCCC1=CC(=O)c2c(O)ccc(O)c2C1=O,CC(C)=CCCC1=CC(=O)c2c(O)ccc(O)c2C1=O,VOMDIEGPEURZJO-UHFFFAOYSA-N,98914,hit,CID98914,NO_CID_8ee3f8815cf7,,hit,1,,1,1,1,1
1717,C#Cc1ccc2c(CC(N)C(=O)O)c(C)n(C)c2c1,True,C#Cc1ccc2c(CC(N)C(=O)O)c(C)n(C)c2c1,C#Cc1ccc2c(CC(N)C(=O)O)c(C)n(C)c2c1,VONSZIDWIWIPKH-UHFFFAOYSA-N,134259619,hit,CID134259619,NO_CID_b159f9b60744,,hit,1,,1,1,1,1
1718,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,True,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,VOXZDWNPVJITMN-ZBRFXRBCSA-N,5757,hit,CID5757,NO_CID_55be8531a4c7,,hit,1,,1,1,1,1
1719,C/C1=C\[C@H]2[C@@H](CC/C(C)=C/CC1)C2(C)C,True,CC1=CC2C(CCC(C)=CCC1)C2(C)C,C/C1=C\[C@H]2[C@@H](CC/C(C)=C/CC1)C2(C)C,VPDZRSSKICPUEY-JEPMYXAXSA-N,13894537,hit,CID13894537,NO_CID_7ea08992f968,,hit,1,,1,1,1,1
1720,Cc1[nH]c2cc(Cl)ccc2c1CC(N)C(=O)O,True,Cc1[nH]c2cc(Cl)ccc2c1CC(N)C(=O)O,Cc1[nH]c2cc(Cl)ccc2c1CC(N)C(=O)O,VQESZFAGCTXAFE-UHFFFAOYSA-N,83760427,hit,CID83760427,NO_CID_e5f70064ba39,,hit,1,,1,1,1,1
1721,CC1=C2CCC(C)C2CCC(C)C2CC3(C)CCC(C(C)C)C3CC12O,True,CC1=C2CCC(C)C2CCC(C)C2CC3(C)CCC(C(C)C)C3CC12O,CC1=C2CCC(C)C2CCC(C)C2CC3(C)CCC(C(C)C)C3CC12O,VQMHZILKNHUAMP-UHFFFAOYSA-N,,cid0_no_match,NO_CID_d7ab82956898,NO_CID_d7ab82956898,,cid0_no_match,0,,1,1,1,1
1722,NC(Cc1c[nH]c2c(O)cccc12)C(=O)O,True,NC(Cc1c[nH]c2c(O)cccc12)C(=O)O,NC(Cc1c[nH]c2c(O)cccc12)C(=O)O,VQSRKJZICBNQJG-UHFFFAOYSA-N,2763071,hit,CID2763071,NO_CID_e97e0d1eb0f5,,hit,1,,1,1,1,1
1723,COc1ccc(C(C)=O)c(OC)c1,True,COc1ccc(C(C)=O)c(OC)c1,COc1ccc(C(C)=O)c(OC)c1,VQTDPCRSXHFMOL-UHFFFAOYSA-N,70016,hit,CID70016,NO_CID_2d0e7750386d,,hit,1,,1,1,1,1
1724,CSc1cccc2c(CC(N)C(=O)O)c(C)n(C)c12,True,CSc1cccc2c(CC(N)C(=O)O)c(C)n(C)c12,CSc1cccc2c(CC(N)C(=O)O)c(C)n(C)c12,VRNOLXIGHXRDGJ-UHFFFAOYSA-N,122499671,hit,CID122499671,NO_CID_82a6c30fa95b,,hit,1,,1,1,1,1
1725,CC(=O)C1=CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,True,CC(=O)C1=CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CC(=O)C1=CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,VRRHHTISESGZFN-RKFFNLMFSA-N,101964,hit,CID101964,NO_CID_be9cbd644117,,hit,1,,1,1,1,1
1726,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,True,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,VSJKWCGYPAHWDS-UHFFFAOYSA-N,2538,hit,CID2538,NO_CID_e9469b35d0fa,,hit,1,,1,1,1,1
1727,CSCCC1NC(=O)C(CCSC)NC1=O,True,CSCCC1NC(=O)C(CCSC)NC1=O,CSCCC1NC(=O)C(CCSC)NC1=O,VSOISORJHNBTCV-UHFFFAOYSA-N,169842,hit,CID169842,NO_CID_7af3d4eb7ff9,,hit,1,,1,1,1,1
1728,CCCCCCCc1ccc(C(=O)O)cc1,True,CCCCCCCc1ccc(C(=O)O)cc1,CCCCCCCc1ccc(C(=O)O)cc1,VSUKEWPHURLYTK-UHFFFAOYSA-N,170036,hit,CID170036,NO_CID_f08ebe1d3a17,,hit,1,,1,1,1,1
1729,CC(C)Cc1ccc(C(=O)O)cc1,True,CC(C)Cc1ccc(C(=O)O)cc1,CC(C)Cc1ccc(C(=O)O)cc1,VUBBCFWWSKOHTH-UHFFFAOYSA-N,38111,hit,CID38111,NO_CID_6bb6f33e3edf,,hit,1,,1,1,1,1
1730,O=[N+]([O-])CCc1ccc(O)cc1,True,O=[N+]([O-])CCc1ccc(O)cc1,O=[N+]([O-])CCc1ccc(O)cc1,VUBNQBXWQVHBLU-UHFFFAOYSA-N,3082465,hit,CID3082465,NO_CID_f0de303ecda5,,hit,1,,1,1,1,1
1731,CC1C=CC2CCCCC2C1C(=O)C1C(=O)N2CCC3C(=O)OC1C32O,True,CC1C=CC2CCCCC2C1C(=O)C1C(=O)N2CCC3C(=O)OC1C32O,CC1C=CC2CCCCC2C1C(=O)C1C(=O)N2CCC3C(=O)OC1C32O,VUQSZZXQGQSRJA-UHFFFAOYSA-N,9841766,hit,CID9841766,NO_CID_2bde1dafae76,,hit,1,,1,1,1,1
1732,Cn1cc(CC(N)C(=O)O)c2c(O)cccc21,True,Cn1cc(CC(N)C(=O)O)c2c(O)cccc21,Cn1cc(CC(N)C(=O)O)c2c(O)cccc21,VWBDDNABRZTJLS-UHFFFAOYSA-N,82663459,hit,CID82663459,NO_CID_27e082c04744,,hit,1,,1,1,1,1
1733,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O,True,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O,VWFJDQUYCIWHTN-YFVJMOTDSA-N,445713,hit,CID445713,NO_CID_82822a9e54d4,,hit,1,,1,1,1,1
1734,CC1=CC(=O)CC(C)(C)[C@@]1(F)/C=C/C(C)=C\C(=O)O,True,CC(C=CC1(F)C(C)=CC(=O)CC1(C)C)=CC(=O)O,CC1=CC(=O)CC(C)(C)[C@@]1(F)/C=C/C(C)=C\C(=O)O,VWHRSOLECADIGQ-YKALOCIXSA-N,10849377,hit,CID10849377,NO_CID_79776b31ecf4,,hit,1,,1,1,1,1
1735,NC(Cc1cccc(F)c1)C(=O)O,True,NC(Cc1cccc(F)c1)C(=O)O,NC(Cc1cccc(F)c1)C(=O)O,VWHRYODZTDMVSS-UHFFFAOYSA-N,9976,hit,CID9976,NO_CID_f13e35ca1637,,hit,1,,1,1,1,1
1736,C=C(C)[C@H]1C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC1,True,C=C(C)C1CC=C(C)CCC=C(C)CCC=C(C)CC1,C=C(C)[C@H]1C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC1,VWSPQDDPRITBAM-KPGNMOGWSA-N,5281384,hit,CID5281384,NO_CID_40656e2e39c8,,hit,1,,1,1,1,1
1737,CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,True,CC(C)C(C)C(O)C(O)C(C)C1CCC2C3CCC4CC(O)C(O)CC4(C)C3CCC12C,CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,VXBLCLVRWCLEOX-BFYSZXNBSA-N,13870433,hit,CID13870433,NO_CID_2a9d9801169e,,hit,1,,1,1,1,1
1738,CC(C)C(C)C(O)C(O)C(C)C1CCC2C3CCC4CC(O)C(O)CC4(C)C3CCC12C,True,CC(C)C(C)C(O)C(O)C(C)C1CCC2C3CCC4CC(O)C(O)CC4(C)C3CCC12C,CC(C)C(C)C(O)C(O)C(C)C1CCC2C3CCC4CC(O)C(O)CC4(C)C3CCC12C,VXBLCLVRWCLEOX-UHFFFAOYSA-N,13870431,hit,CID13870431,NO_CID_eab9cec614c3,,hit,1,,1,1,1,1
1739,O=C(O)c1ccc2ncccc2c1,True,O=C(O)c1ccc2ncccc2c1,O=C(O)c1ccc2ncccc2c1,VXGYRCVTBHVXMZ-UHFFFAOYSA-N,82571,hit,CID82571,NO_CID_a44a09d9b84c,,hit,1,,1,1,1,1
1740,C[C@H]1[C@H](O)CC(=O)[C@]2(C)CC[C@H]3[C@@H]4C(C)(C)CC[C@]4(C)C[C@]132,True,CC1C(O)CC(=O)C2(C)CCC3C4C(C)(C)CCC4(C)CC132,C[C@H]1[C@H](O)CC(=O)[C@]2(C)CC[C@H]3[C@@H]4C(C)(C)CC[C@]4(C)C[C@]132,VXPSMCORCRBNAO-TYVLEIALSA-N,10892066,hit,CID10892066,NO_CID_2c540374a20c,,hit,1,,1,1,1,1
1741,NCCc1ccc(O)c(O)c1,True,NCCc1ccc(O)c(O)c1,NCCc1ccc(O)c(O)c1,VYFYYTLLBUKUHU-UHFFFAOYSA-N,681,hit,CID681,NO_CID_8c989074bc36,,hit,1,,1,1,1,1
1742,CC(C)C(C)C(O)C(O)C(C)C1CCC2C3CC(=O)C4CC(O)C(O)CC4(C)C3CCC12C,True,CC(C)C(C)C(O)C(O)C(C)C1CCC2C3CC(=O)C4CC(O)C(O)CC4(C)C3CCC12C,CC(C)C(C)C(O)C(O)C(C)C1CCC2C3CC(=O)C4CC(O)C(O)CC4(C)C3CCC12C,VYUIKSFYFRVQLF-UHFFFAOYSA-N,13039027,hit,CID13039027,NO_CID_48a689d053aa,,hit,1,,1,1,1,1
1743,CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,True,CC(C)C(C)C(O)C(O)C(C)C1CCC2C3CC(=O)C4CC(O)C(O)CC4(C)C3CCC12C,CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,VYUIKSFYFRVQLF-YLNAYWRASA-N,133534,hit,CID133534,NO_CID_8f5593931c52,,hit,1,,1,1,1,1
1744,COc1cccc2[nH]cc(CC(N)C(=O)O)c12,True,COc1cccc2[nH]cc(CC(N)C(=O)O)c12,COc1cccc2[nH]cc(CC(N)C(=O)O)c12,VYXPKRIKQJEAOO-UHFFFAOYSA-N,11253302,hit,CID11253302,NO_CID_9ff3673f2f51,,hit,1,,1,1,1,1
1745,CCCC(=O)OC1CCCCC1,True,CCCC(=O)OC1CCCCC1,CCCC(=O)OC1CCCCC1,VZHUBBUZNIULNM-UHFFFAOYSA-N,243783,hit,CID243783,NO_CID_683655efab68,,hit,1,,1,1,1,1
1746,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3[C@@H]1C2)OCO4,True,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3[C@@H]1C2)OCO4,VZTUIEROBZXUFA-INIZCTEOSA-N,21171,hit,CID21171,NO_CID_74cc21152ee6,,hit,1,,1,1,1,1
1747,CC(C)C(C)CCC(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C,True,CC(C)C(C)CCC(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C,CC(C)C(C)CCC(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C,WAAWMJYYKITCGF-UHFFFAOYSA-N,528828,hit,CID528828,NO_CID_786d02ea55c5,,hit,1,,1,1,1,1
1748,C=CCc1ccc(C)cc1,True,C=CCc1ccc(C)cc1,C=CCc1ccc(C)cc1,WAEOXIOXMKNFLQ-UHFFFAOYSA-N,76851,hit,CID76851,NO_CID_3a17a52de31c,,hit,1,,1,1,1,1
1749,CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)[O-],True,CCCCCCC(O)CC=CCCCCCCCC(=O)[O-],CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)[O-],WBHHMMIMDMUBKC-QJWNTBNXSA-M,25630959,hit,CID25630959,NO_CID_5706f0cf483c,,hit,1,,1,1,1,1
1750,Cc1[nH]c2cccc(C3CC3)c2c1CC(N)C(=O)O,True,Cc1[nH]c2cccc(C3CC3)c2c1CC(N)C(=O)O,Cc1[nH]c2cccc(C3CC3)c2c1CC(N)C(=O)O,WBNXPGPWLUAFNR-UHFFFAOYSA-N,122499539,hit,CID122499539,NO_CID_2ece409dc38e,,hit,1,,1,1,1,1
1751,O=C([O-])/C=C/c1ccccc1,True,O=C([O-])C=Cc1ccccc1,O=C([O-])/C=C/c1ccccc1,WBYWAXJHAXSJNI-VOTSOKGWSA-M,5957728,hit,CID5957728,NO_CID_9f5bd13594b8,,hit,1,,1,1,1,1
1752,O=C(O)/C=C/c1ccccc1,True,O=C(O)C=Cc1ccccc1,O=C(O)/C=C/c1ccccc1,WBYWAXJHAXSJNI-VOTSOKGWSA-N,444539,hit,CID444539,NO_CID_781ff6e00107,,hit,1,,1,1,1,1
1753,CC(C)(O)C1Cc2c(cc3oc(=O)ccc3c2O)O1,True,CC(C)(O)C1Cc2c(cc3oc(=O)ccc3c2O)O1,CC(C)(O)C1Cc2c(cc3oc(=O)ccc3c2O)O1,WCBFKVBQHXJRCX-UHFFFAOYSA-N,5315768,hit,CID5315768,NO_CID_927be55eeb9b,,hit,1,,1,1,1,1
1754,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,True,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,WCGUUGGRBIKTOS-GPOJBZKASA-N,64945,hit,CID64945,NO_CID_a96cc76c1b1a,,hit,1,,1,1,1,1
1755,CC1=C(Cl)C(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O,True,CC(C=CC1(O)C(C)=C(Cl)C(=O)CC1(C)C)=CC(=O)O,CC1=C(Cl)C(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O,WCZPRTYVBYYCOO-QMQPWKDKSA-N,10661840,hit,CID10661840,NO_CID_25d360a8eba3,,hit,1,,1,1,1,1
1756,CC1CC(N(C)C)C(O)C(Oc2ccc3ccc4cccc5ccc2c3c45)O1,True,CC1CC(N(C)C)C(O)C(Oc2ccc3ccc4cccc5ccc2c3c45)O1,CC1CC(N(C)C)C(O)C(Oc2ccc3ccc4cccc5ccc2c3c45)O1,WDCCPTZURRONJO-UHFFFAOYSA-N,86668318,hit,CID86668318,NO_CID_01d231ee3713,,hit,1,,1,1,1,1
1757,CN1CCCC1CC(=O)CC(=O)O,True,CN1CCCC1CC(=O)CC(=O)O,CN1CCCC1CC(=O)CC(=O)O,WDFDPXMELFXBFU-UHFFFAOYSA-N,57417332,hit,CID57417332,NO_CID_86ce60cde50a,,hit,1,,1,1,1,1
