global_enzyme_id,canonical_uniprot_id,source_category,structure_source,status,has_heme,alphafill_id,template_pdb,sequence_identity,global_rmsd,local_rmsd,clash_score,alphafill_json_path,alphafill_cif_path,existing_pdb_path,needs_colabfold,notes,alphafold_pdb_path,heme_transplant_pdb_path,heme_fe_x,heme_fe_y,heme_fe_z,aligned_ca_count,quality_tier,template_source
ENZ_G001252,Q94IW5,alphafill_candidate,alphafill,downloaded_with_heme,1,Q94IW5-F1,6A17,0.367347,3.39176,0.849171,0.22893,data\structures\alphafill\json\Q94IW5-F1.json,data\structures\alphafill\cif\Q94IW5-F1.cif,,0,,,,,,,,,
ENZ_G001253,Q96242,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP74A1.pdb,0,,,,,,,,,
ENZ_G001254,Q96581,alphafill_candidate,alphafill,downloaded_with_heme,1,Q96581-F1,5YLW,0.359081,2.79133,1.01487,0.287067,data\structures\alphafill\json\Q96581-F1.json,data\structures\alphafill\cif\Q96581-F1.cif,,0,,,,,,,,,
ENZ_G001255,Q96SQ9,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q96SQ9-F1,ENZ_G000777,0.4990,2.85,0.482336,0.27494,data\structures\alphafill\json\Q96SQ9-F1.json,data\structures\alphafill\cif\Q96SQ9-F1.cif,,0,"tier2, rmsd=2.85, identity=0.499, n_ca=491",,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q96SQ9-F1_heme.pdb,-1.156,2.663,-4.127,491,tier2,alphafill_cif
ENZ_G001256,Q972I2,alphafill_candidate,alphafill,downloaded_with_heme,1,Q972I2-F1,1UE8,1,0.381966,0.301699,0.127107,data\structures\alphafill\json\Q972I2-F1.json,data\structures\alphafill\cif\Q972I2-F1.cif,,0,,,,,,,,,
ENZ_G001257,Q97DZ0,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q97DZ0-F1,ENZ_G000740,0.5965,0.61,,,,,,0,"tier1, rmsd=0.61, identity=0.597, n_ca=404",data\structures\alphafold\pdb\AF-Q97DZ0-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q97DZ0-F1_heme.pdb,-3.734,2.815,1.284,404,tier1,experimental_pdb
ENZ_G001258,Q99N16,alphafill_candidate,alphafill,downloaded_with_heme,1,Q99N16-F1,6C93,0.44958,2.02237,0.336636,0.109787,data\structures\alphafill\json\Q99N16-F1.json,data\structures\alphafill\cif\Q99N16-F1.cif,,0,,,,,,,,,
ENZ_G001259,Q9AUD8,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q9AUD8-F1,ENZ_G000700,0.6957,3.59,,,,,,0,"tier3, rmsd=3.59, identity=0.696, n_ca=470",data\structures\alphafold\pdb\AF-Q9AUD8-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9AUD8-F1_heme.pdb,1.443,-5.643,1.232,470,tier3,alphafill_cif
ENZ_G001260,Q9AVQ1,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9AVQ1-F1,2RCM,0.470213,1.01194,0.523097,0.306757,data\structures\alphafill\json\Q9AVQ1-F1.json,data\structures\alphafill\cif\Q9AVQ1-F1.cif,,0,,,,,,,,,
ENZ_G001261,Q9AVQ2,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP71D4.pdb,0,,,,,,,,,
ENZ_G001262,Q9AXH9,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP88A15.pdb,0,,,,,,,,,
ENZ_G001263,Q9AXM6,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP725A1.pdb,0,,,,,,,,,
ENZ_G001264,Q9AXP9,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q9AXP9-F1,ENZ_G000890,0.9149,0.30,,,,,,0,"tier1, rmsd=0.30, identity=0.915, n_ca=505",data\structures\alphafold\pdb\AF-Q9AXP9-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9AXP9-F1_heme.pdb,3.273,-4.243,3.064,505,tier1,alphafill_cif
ENZ_G001265,Q9C1I4,alphafill_candidate,alphafill,no_template,0,Q9C1I4-F1,5YLW,0.284404,5.67967,1.29008,0.175972,data\structures\alphafill\json\Q9C1I4-F1.json,data\structures\alphafill\cif\Q9C1I4-F1.cif,,0,No template with identity >= 0.25,,,,,,,,
ENZ_G001266,Q9C449,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9C449-F1,5YLW,0.278539,3.37991,1.83481,0.211755,data\structures\alphafill\json\Q9C449-F1.json,data\structures\alphafill\cif\Q9C449-F1.cif,,0,,,,,,,,,
ENZ_G001267,Q9C5Y2,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP88A4.pdb,0,,,,,,,,,
ENZ_G001268,Q9C788,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q9C788-F1,ENZ_G000735,0.4153,4.10,1.03844,0.620797,data\structures\alphafill\json\Q9C788-F1.json,data\structures\alphafill\cif\Q9C788-F1.cif,,0,"tier3, rmsd=4.10, identity=0.415, n_ca=496",,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9C788-F1_heme.pdb,3.444,-5.455,0.660,496,tier3,alphafill_cif
ENZ_G001269,Q9CA60,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9CA60-F1,5YLW,0.452941,1.058,0.829687,0.177644,data\structures\alphafill\json\Q9CA60-F1.json,data\structures\alphafill\cif\Q9CA60-F1.cif,,0,,,,,,,,,
ENZ_G001270,Q9CA61,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP98A8.pdb,0,,,,,,,,,
ENZ_G001271,Q9CAD6,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q9CAD6-F1,ENZ_G000766,0.7151,3.29,0.95125,0.331883,data\structures\alphafill\json\Q9CAD6-F1.json,data\structures\alphafill\cif\Q9CAD6-F1.cif,,0,"tier3, rmsd=3.29, identity=0.715, n_ca=523",,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9CAD6-F1_heme.pdb,5.444,0.534,5.697,523,tier3,alphafill_cif
ENZ_G001272,Q9D816,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9D816-F1,1R9O,0.73774,2.61403,0.558905,0.176036,data\structures\alphafill\json\Q9D816-F1.json,data\structures\alphafill\cif\Q9D816-F1.cif,,0,,,,,,,,,
ENZ_G001273,Q9DBX6,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q9DBX6-F1,ENZ_G000778,0.5184,1.91,0.468468,0.307057,data\structures\alphafill\json\Q9DBX6-F1.json,data\structures\alphafill\cif\Q9DBX6-F1.cif,,0,"tier1, rmsd=1.91, identity=0.518, n_ca=463",,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9DBX6-F1_heme.pdb,1.588,-1.810,0.487,463,tier1,experimental_pdb
ENZ_G001274,Q9EP75,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9EP75-F1,5T6Q,0.420202,2.29506,0.361509,0.191598,data\structures\alphafill\json\Q9EP75-F1.json,data\structures\alphafill\cif\Q9EP75-F1.cif,,0,,,,,,,,,
ENZ_G001275,Q9EW92,experimental_pdb,experimental_pdb,experimental_pdb,1,,,,,,,,,s1_rcsb/2XBK,0,,,,,,,,,
ENZ_G001276,Q9FCA6,experimental_pdb,experimental_pdb,experimental_pdb,1,,,,,,,,,s1_rcsb/1T93,0,,,,,,,,,
ENZ_G001277,Q9FF18,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q9FF18-F1,ENZ_G001379,0.8004,1.80,1.05459,0.221557,data\structures\alphafill\json\Q9FF18-F1.json,data\structures\alphafill\cif\Q9FF18-F1.cif,,0,"tier1, rmsd=1.80, identity=0.800, n_ca=511",,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9FF18-F1_heme.pdb,5.874,2.571,4.047,511,tier1,alphafill_cif
ENZ_G001278,Q9FH66,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP71A16.pdb,0,,,,,,,,,
ENZ_G001279,Q9FH76,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9FH76-F1,6A17,0.336323,3.09616,0.694689,0.196389,data\structures\alphafill\json\Q9FH76-F1.json,data\structures\alphafill\cif\Q9FH76-F1.cif,,0,,,,,,,,,
ENZ_G001280,Q9FI39,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q9FI39-F1,ENZ_G000340,0.4871,3.65,4.57219,0.603026,data\structures\alphafill\json\Q9FI39-F1.json,data\structures\alphafill\cif\Q9FI39-F1.cif,,0,"tier3, rmsd=3.65, identity=0.487, n_ca=464",,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9FI39-F1_heme.pdb,4.181,-4.461,1.748,464,tier3,pcpd_pdb
ENZ_G001281,Q9FLC8,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP79A2.pdb,0,,,,,,,,,
ENZ_G001282,Q9FMA5,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9FMA5-F1,6A17,0.345372,2.64062,0.603138,0.224697,data\structures\alphafill\json\Q9FMA5-F1.json,data\structures\alphafill\cif\Q9FMA5-F1.cif,,0,,,,,,,,,
ENZ_G001283,Q9FMV7,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP94B1.pdb,0,,,,,,,,,
ENZ_G001284,Q9FPM6,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP74D1.pdb,0,,,,,,,,,
ENZ_G001285,Q9FPN2,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q9FPN2-F1,ENZ_G001340,0.8828,1.76,,,,,,0,"tier1, rmsd=1.76, identity=0.883, n_ca=512",data\structures\alphafold\pdb\AF-Q9FPN2-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9FPN2-F1_heme.pdb,3.216,1.632,1.857,512,tier1,alphafill_cif
ENZ_G001286,Q9FPN4,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q9FPN4-F1,ENZ_G001558,0.7542,2.57,,,,,,0,"tier2, rmsd=2.57, identity=0.754, n_ca=480",data\structures\alphafold\pdb\AF-Q9FPN4-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9FPN4-F1_heme.pdb,4.280,-1.256,4.441,480,tier2,pcpd_pdb
ENZ_G001287,Q9FPN5,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q9FPN5-F1,ENZ_G001558,0.8282,2.02,,,,,,0,"tier2, rmsd=2.02, identity=0.828, n_ca=483",data\structures\alphafold\pdb\AF-Q9FPN5-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9FPN5-F1_heme.pdb,-2.374,5.359,-1.728,483,tier2,pcpd_pdb
ENZ_G001288,Q9FQY5,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q9FQY5-F1,ENZ_G001240,0.6430,1.96,,,,,,0,"tier1, rmsd=1.96, identity=0.643, n_ca=465",data\structures\alphafold\pdb\AF-Q9FQY5-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9FQY5-F1_heme.pdb,3.214,-3.090,1.975,465,tier1,pcpd_pdb
ENZ_G001289,Q9FS35,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q9FS35-F1,ENZ_G000886,0.7191,3.47,,,,,,0,"tier3, rmsd=3.47, identity=0.719, n_ca=502",data\structures\alphafold\pdb\AF-Q9FS35-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9FS35-F1_heme.pdb,4.271,-2.503,1.242,502,tier3,alphafill_cif
ENZ_G001290,Q9FUY7,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q9FUY7-F1,ENZ_G001248,0.9069,1.48,4.25949,0.519953,data\structures\alphafill\json\Q9FUY7-F1.json,data\structures\alphafill\cif\Q9FUY7-F1.cif,,0,"tier1, rmsd=1.48, identity=0.907, n_ca=494",,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9FUY7-F1_heme.pdb,0.421,-3.038,-2.505,494,tier1,pcpd_pdb
ENZ_G001291,Q9FVM9,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q9FVM9-F1,ENZ_G001251,0.9022,1.19,,,,,,0,"tier1, rmsd=1.19, identity=0.902, n_ca=501",data\structures\alphafold\pdb\AF-Q9FVM9-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9FVM9-F1_heme.pdb,2.382,-5.340,2.379,501,tier1,alphafill_cif
ENZ_G001292,Q9FXW4,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP80B2.pdb,0,,,,,,,,,
ENZ_G001293,Q9GJX5,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9GJX5-F1,6C93,0.541226,1.58742,0.415926,0.130794,data\structures\alphafill\json\Q9GJX5-F1.json,data\structures\alphafill\cif\Q9GJX5-F1.cif,,0,,,,,,,,,
ENZ_G001294,Q9GLL1,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9GLL1-F1,5T6Q,0.441667,2.52836,0.333977,0.185874,data\structures\alphafill\json\Q9GLL1-F1.json,data\structures\alphafill\cif\Q9GLL1-F1.cif,,0,,,,,,,,,
ENZ_G001295,Q9GMC7,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9GMC7-F1,3RUK,0.655738,2.52853,0.283233,0.102015,data\structures\alphafill\json\Q9GMC7-F1.json,data\structures\alphafill\cif\Q9GMC7-F1.cif,,0,,,,,,,,,
ENZ_G001296,Q9GMC8,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9GMC8-F1,3RUK,0.758691,2.53449,0.276762,0.103901,data\structures\alphafill\json\Q9GMC8-F1.json,data\structures\alphafill\cif\Q9GMC8-F1.cif,,0,,,,,,,,,
ENZ_G001297,Q9HBI6,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9HBI6-F1,5T6Q,0.430353,2.28263,0.403697,0.247105,data\structures\alphafill\json\Q9HBI6-F1.json,data\structures\alphafill\cif\Q9HBI6-F1.cif,,0,,,,,,,,,
ENZ_G001298,Q9HCS2,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9HCS2-F1,6C93,0.45283,3.01884,0.503435,0.156824,data\structures\alphafill\json\Q9HCS2-F1.json,data\structures\alphafill\cif\Q9HCS2-F1.cif,,0,,,,,,,,,
ENZ_G001299,Q9JKJ9,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9JKJ9-F1,8EOH,0.283582,4.42708,1.16882,0.10288,data\structures\alphafill\json\Q9JKJ9-F1.json,data\structures\alphafill\cif\Q9JKJ9-F1.cif,,0,,,,,,,,,
ENZ_G001300,Q9K498,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9K498-F1,3DBG,0.947939,1.42632,0.7483,0.156211,data\structures\alphafill\json\Q9K498-F1.json,data\structures\alphafill\cif\Q9K498-F1.cif,,0,,,,,,,,,
ENZ_G001301,Q9KIZ4,experimental_pdb,experimental_pdb,experimental_pdb,1,,,,,,,,,s1_rcsb/1PKF,0,,,,,,,,,
ENZ_G001302,Q9KZF5,experimental_pdb,experimental_pdb,experimental_pdb,1,,,,,,,,,s1_rcsb/2NZ5,0,,,,,,,,,
ENZ_G001303,Q9LDT7,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q9LDT7-F1,ENZ_G001351,0.8422,2.19,,,,,,0,"tier2, rmsd=2.19, identity=0.842, n_ca=488",data\structures\alphafold\pdb\AF-Q9LDT7-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9LDT7-F1_heme.pdb,3.320,0.812,2.424,488,tier2,pcpd_pdb
ENZ_G001304,Q9LJK2,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP707A4.pdb,0,,,,,,,,,
ENZ_G001305,Q9LLB0,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9LLB0-F1,2RCH,0.651613,0.596193,0.199885,0.138879,data\structures\alphafill\json\Q9LLB0-F1.json,data\structures\alphafill\cif\Q9LLB0-F1.cif,,0,,,,,,,,,
ENZ_G001306,Q9LMM1,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9LMM1-F1,6C93,0.315589,3.67165,0.585967,0.275736,data\structures\alphafill\json\Q9LMM1-F1.json,data\structures\alphafill\cif\Q9LMM1-F1.cif,,0,,,,,,,,,
ENZ_G001307,Q9LNJ4,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP703A2.pdb,0,,,,,,,,,
ENZ_G001308,Q9LQB7,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP79C2.pdb,0,,,,,,,,,
ENZ_G001309,Q9LSF8,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9LSF8-F1,5YLW,0.272523,3.02808,1.51876,0.208413,data\structures\alphafill\json\Q9LSF8-F1.json,data\structures\alphafill\cif\Q9LSF8-F1.cif,,0,,,,,,,,,
ENZ_G001310,Q9LUC5,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9LUC5-F1,2Q9F,0.273364,4.2971,0.81502,0.185112,data\structures\alphafill\json\Q9LUC5-F1.json,data\structures\alphafill\cif\Q9LUC5-F1.cif,,0,,,,,,,,,
ENZ_G001311,Q9LUC8,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9LUC8-F1,8EWQ,0.267157,4.15496,1.36636,0.246329,data\structures\alphafill\json\Q9LUC8-F1.json,data\structures\alphafill\cif\Q9LUC8-F1.cif,,0,,,,,,,,,
ENZ_G001312,Q9LUD3,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP72A7.pdb,0,,,,,,,,,
ENZ_G001313,Q9LVD6,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9LVD6-F1,4R20,0.329787,1.84676,0.317479,0.815703,data\structures\alphafill\json\Q9LVD6-F1.json,data\structures\alphafill\cif\Q9LVD6-F1.cif,,0,,,,,,,,,
ENZ_G001314,Q9LVY7,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP716A1.pdb,0,,,,,,,,,
ENZ_G001315,Q9LW27,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9LW27-F1,5YLW,0.274554,3.206,0.974918,0.157631,data\structures\alphafill\json\Q9LW27-F1.json,data\structures\alphafill\cif\Q9LW27-F1.cif,,0,,,,,,,,,
ENZ_G001316,Q9LXM3,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9LXM3-F1,5YLW,0.296296,2.8394,0.960377,0.184865,data\structures\alphafill\json\Q9LXM3-F1.json,data\structures\alphafill\cif\Q9LXM3-F1.cif,,0,,,,,,,,,
ENZ_G001317,Q9LZ31,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q9LZ31-F1,ENZ_G000057,0.2965,4.14,0.491948,0.68989,data\structures\alphafill\json\Q9LZ31-F1.json,data\structures\alphafill\cif\Q9LZ31-F1.cif,,0,"tier3, rmsd=4.14, identity=0.297, n_ca=462",,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9LZ31-F1_heme.pdb,3.014,-1.130,4.567,462,tier3,pcpd_pdb
ENZ_G001318,Q9M066,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP90C1.pdb,0,,,,,,,,,
ENZ_G001319,Q9M4C7,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q9M4C7-F1,ENZ_G001173,0.7768,1.90,,,,,,0,"tier1, rmsd=1.90, identity=0.777, n_ca=475",data\structures\alphafold\pdb\AF-Q9M4C7-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9M4C7-F1_heme.pdb,5.166,0.811,2.524,475,tier1,alphafill_cif
ENZ_G001320,Q9M6C5,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q9M6C5-F1,ENZ_G001351,0.8443,2.24,,,,,,0,"tier2, rmsd=2.24, identity=0.844, n_ca=488",data\structures\alphafold\pdb\AF-Q9M6C5-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9M6C5-F1_heme.pdb,4.105,-0.053,2.400,488,tier2,pcpd_pdb
ENZ_G001321,Q9M6C8,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q9M6C8-F1,ENZ_G001351,0.8422,2.14,,,,,,0,"tier2, rmsd=2.14, identity=0.842, n_ca=488",data\structures\alphafold\pdb\AF-Q9M6C8-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9M6C8-F1_heme.pdb,3.819,0.547,2.117,488,tier2,pcpd_pdb
ENZ_G001322,Q9M7B7,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9M7B7-F1,8E83,0.361446,4.75386,3.72869,0.572881,data\structures\alphafill\json\Q9M7B7-F1.json,data\structures\alphafill\cif\Q9M7B7-F1.cif,,0,,,,,,,,,
ENZ_G001323,Q9M7B8,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP79D1.pdb,0,,,,,,,,,
ENZ_G001324,Q9M7B9,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q9M7B9-F1,ENZ_G001325,0.9629,2.26,,,,,,0,"tier2, rmsd=2.26, identity=0.963, n_ca=485",data\structures\alphafold\pdb\AF-Q9M7B9-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9M7B9-F1_heme.pdb,-6.155,-0.934,0.196,485,tier2,pcpd_pdb
ENZ_G001325,Q9M7C0,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP79E1.pdb,0,,,,,,,,,
ENZ_G001326,Q9MBE4,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q9MBE4-F1,ENZ_G001003,0.6145,2.15,,,,,,0,"tier2, rmsd=2.15, identity=0.614, n_ca=498",data\structures\alphafold\pdb\AF-Q9MBE4-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9MBE4-F1_heme.pdb,2.290,-3.785,0.771,498,tier2,alphafill_cif
ENZ_G001327,Q9MBF5,alphafill_candidate,alphafold_heme_transplant_v2,heme_transplanted,1,Q9MBF5-F1,ENZ_G001471,1.0000,1.52,,,,,,0,"tier1, rmsd=1.52, identity=1.000, n_ca=490",data\structures\alphafold\pdb\AF-Q9MBF5-F1.pdb,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9MBF5-F1_heme.pdb,4.015,0.148,3.137,490,tier1,pcpd_pdb
ENZ_G001328,Q9N0U7,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9N0U7-F1,3RUK,0.67418,2.52041,0.260778,0.105158,data\structures\alphafill\json\Q9N0U7-F1.json,data\structures\alphafill\cif\Q9N0U7-F1.cif,,0,,,,,,,,,
ENZ_G001329,Q9NGX9,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9NGX9-F1,3K9V,0.351955,2.03895,0.87725,0.211339,data\structures\alphafill\json\Q9NGX9-F1.json,data\structures\alphafill\cif\Q9NGX9-F1.cif,,0,,,,,,,,,
ENZ_G001330,Q9NR63,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9NR63-F1,2VE3,0.331096,2.704,0.671569,0.175051,data\structures\alphafill\json\Q9NR63-F1.json,data\structures\alphafill\cif\Q9NR63-F1.cif,,0,,,,,,,,,
ENZ_G001331,Q9NYL5,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9NYL5-F1,8EOH,0.310811,4.10044,1.27265,0.202906,data\structures\alphafill\json\Q9NYL5-F1.json,data\structures\alphafill\cif\Q9NYL5-F1.cif,,0,,,,,,,,,
ENZ_G001332,Q9PUB4,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9PUB4-F1,2VE3,0.359629,2.67977,0.660484,0.20285,data\structures\alphafill\json\Q9PUB4-F1.json,data\structures\alphafill\cif\Q9PUB4-F1.cif,,0,,,,,,,,,
ENZ_G001333,Q9QXF7,alphafill_candidate,alphafill,downloaded_with_heme,1,Q9QXF7-F1,5E0E,0.437229,2.32882,0.767086,0.224795,data\structures\alphafill\json\Q9QXF7-F1.json,data\structures\alphafill\cif\Q9QXF7-F1.cif,,0,,,,,,,,,
ENZ_G001334,Q9SAA9,pcpd_predicted,pcpd_predicted,pcpd_predicted,1,,,,,,,,,pcpd/CYP51G1.pdb,0,,,,,,,,,
