reaction_id,enzyme_id,compound_id,substrate_smiles,product_smiles,reaction_smiles,pmids
ESI_9232,278,32,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21.-.O,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21.-.O=O>>O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21.-.O,
ESI_9239,278,34,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1O,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O.-.O,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1O.-.O=O>>O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O.-.O,
ESI_9388,279,193,CC12CCC(CC1)C(C)(C)O2,CC1(C)OC2(C)CCC1CC2O.-.O,CC12CCC(CC1)C(C)(C)O2.-.O=O>>CC1(C)OC2(C)CCC1CC2O.-.O,
ESI_9390,279,328,CC1(C)CC2CCC1CC2,-.O,CC1(C)CC2CCC1CC2.-.O=O>>-.O,
ESI_9391,279,329,CC12CCC(CC1)C2(C)C,CC12CCC(CC1=O)C2(C)C.-.O,CC12CCC(CC1)C2(C)C.-.O=O>>CC12CCC(CC1=O)C2(C)C.-.O,
ESI_9248,280,13,CC(C)=CCC/C(C)=C/CO,C/C(=C\CC/C(C)=C/CO)CO.-.O,CC(C)=CCC/C(C)=C/CO.-.O=O>>C/C(=C\CC/C(C)=C/CO)CO.-.O,
ESI_9246,280,76,CC(C)=CCCC(C)CCO,C/C(=C\CCC(C)CCO)CO.-.O,CC(C)=CCCC(C)CCO.-.O=O>>C/C(=C\CCC(C)CCO)CO.-.O,
ESI_9247,280,77,CC(C)=CCC/C(C)=C\CO,C/C(=C/CO)CC/C=C(\C)CO.-.O,CC(C)=CCC/C(C)=C\CO.-.O=O>>C/C(=C/CO)CC/C=C(\C)CO.-.O,
ESI_35611,281,11,CCCCC/C=C\C=C\[C@H](CCCCCCCC(=O)O)OO,CCCCC/C=C\C=C\O/C=C/CCCCCCC(=O)O.O,CCCCC/C=C\C=C\[C@H](CCCCCCCC(=O)O)OO>>CCCCC/C=C\C=C\O/C=C/CCCCCCC(=O)O.O,
ESI_36012,281,12,CC/C=C\C/C=C\C=C\[C@H](CCCCCCCC(=O)O)OO,CC/C=C\C/C=C\C=C\O/C=C/CCCCCCC(=O)O.O,CC/C=C\C/C=C\C=C\[C@H](CCCCCCCC(=O)O)OO>>CC/C=C\C/C=C\C=C\O/C=C/CCCCCCC(=O)O.O,
ESI_9232,282,32,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21.-.O,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21.-.O=O>>O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21.-.O,
ESI_9239,282,34,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1O,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O.-.O,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1O.-.O=O>>O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O.-.O,
ESI_9241,282,31,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12.-.O,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12.-.O=O>>O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12.-.O,
ESI_9242,282,33,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12.-.O,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12.-.O=O>>O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12.-.O,
ESI_9515,283,206,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)C3CC[C@@H]12,C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO.-.O,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)C3CC[C@@H]12.-.O=O>>C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO.-.O,
ESI_9516,283,209,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO.-.O,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO.-.O=O>>C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO.-.O,
ESI_35931,284,10,CCCCC[C@@H](/C=C/C=C\CCCCCCCC(=O)O)OO,CCCCCC1OC1C(O)/C=C/CCCCCCCC(=O)O.CCCCCC1OC1/C=C/C(O)CCCCCCCC(=O)O.O=C(O)CCCCCCC/C=C\CCO.O=C(O)CCCCCCCC/C=C/CO,CCCCC[C@@H](/C=C/C=C\CCCCCCCC(=O)O)OO>>CCCCCC1OC1C(O)/C=C/CCCCCCCC(=O)O.CCCCCC1OC1/C=C/C(O)CCCCCCCC(=O)O.O=C(O)CCCCCCC/C=C\CCO.O=C(O)CCCCCCCC/C=C/CO,
ESI_35930,284,9,CC/C=C\C[C@@H](/C=C/C=C\CCCCCCCC(=O)O)OO,O=C(O)CCCCCCC/C=C\CCO.O=C(O)CCCCCCCC/C=C/CO,CC/C=C\C[C@@H](/C=C/C=C\CCCCCCCC(=O)O)OO>>O=C(O)CCCCCCC/C=C\CCO.O=C(O)CCCCCCCC/C=C/CO,
ESI_35927,284,11,CCCCC/C=C\C=C\[C@H](CCCCCCCC(=O)O)OO,O=CCCCCCCCC(=O)O.CCCCC/C=C\CC=O,CCCCC/C=C\C=C\[C@H](CCCCCCCC(=O)O)OO>>O=CCCCCCCCC(=O)O.CCCCC/C=C\CC=O,
ESI_35926,284,12,CC/C=C\C/C=C\C=C\[C@H](CCCCCCCC(=O)O)OO,O=C(O)CCCCCCC/C=C\CCO,CC/C=C\C/C=C\C=C\[C@H](CCCCCCCC(=O)O)OO>>O=C(O)CCCCCCC/C=C\CCO,
ESI_9262,285,330,CC1=C[C@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2CC[C@H]1C3,CC1=C[C@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@H]1C3.-.O,CC1=C[C@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2CC[C@H]1C3.-.O=O>>CC1=C[C@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@H]1C3.-.O,
ESI_9260,285,26,C=C1C[C@@]23CCC4C(C)(C)CCC[C@@]4(C)C2CC[C@@H]1C3,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@@H]1C3.-.O,C=C1C[C@@]23CCC4C(C)(C)CCC[C@@]4(C)C2CC[C@@H]1C3.-.O=O>>C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@@H]1C3.-.O,
ESI_9257,285,28,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C=O)[C@@H]2CC[C@@H]1C3,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@@H]1C3.-.O,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C=O)[C@@H]2CC[C@@H]1C3.-.O=O>>C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@@H]1C3.-.O,
ESI_9258,285,27,C=C1C[C@@]23CC[C@@H]4[C@](C)(CO)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C=O)[C@@H]2CC[C@@H]1C3.-.O,C=C1C[C@@]23CC[C@@H]4[C@](C)(CO)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3.-.O=O>>C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C=O)[C@@H]2CC[C@@H]1C3.-.O,
ESI_9437,286,331,C=C(C)[C@@H]1CC=C2[C@H](O)CC[C@@H](C)[C@@]2(C)C1,C=C(C)[C@@H]1CC=C2[C@H](O)C[C@@H](O)[C@@H](C)[C@@]2(C)C1.-.O,C=C(C)[C@@H]1CC=C2[C@H](O)CC[C@@H](C)[C@@]2(C)C1.-.O=O>>C=C(C)[C@@H]1CC=C2[C@H](O)C[C@@H](O)[C@@H](C)[C@@]2(C)C1.-.O,
ESI_9435,286,332,C=C(C)[C@@H]1CC=C2CC[C@@H](O)[C@@H](C)[C@@]2(C)C1,C=C(C)[C@@H]1CC=C2[C@H](O)C[C@@H](O)[C@@H](C)[C@@]2(C)C1.-.O,C=C(C)[C@@H]1CC=C2CC[C@@H](O)[C@@H](C)[C@@]2(C)C1.-.O=O>>C=C(C)[C@@H]1CC=C2[C@H](O)C[C@@H](O)[C@@H](C)[C@@]2(C)C1.-.O,
ESI_9436,286,333,C=C(C)[C@@H]1CC=C2CCC[C@@H](C)[C@@]2(C)C1,C=C(C)[C@@H]1CC=C2[C@H](O)CC[C@@H](C)[C@@]2(C)C1.-.O,C=C(C)[C@@H]1CC=C2CCC[C@@H](C)[C@@]2(C)C1.-.O=O>>C=C(C)[C@@H]1CC=C2[C@H](O)CC[C@@H](C)[C@@]2(C)C1.-.O,
ESI_9427,287,334,CC(C)[C@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C.-.O,CC(C)[C@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C.-.O=O>>CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C.-.O,
ESI_9428,287,335,CC(C)[C@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C.-.O,CC(C)[C@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C.-.O=O>>CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C.-.O,
ESI_9430,287,336,CC(C)[C@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C.-.O,CC(C)[C@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C.-.O=O>>CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C.-.O,
ESI_9431,287,337,CC(C)[C@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C.-.O,CC(C)[C@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C.-.O=O>>CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C.-.O,
ESI_9429,287,338,CC(C)[C@@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C.-.O,CC(C)[C@@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C.-.O=O>>CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C.-.O,
ESI_35611,288,11,CCCCC/C=C\C=C\[C@H](CCCCCCCC(=O)O)OO,CCCCC/C=C\C=C\O/C=C/CCCCCCC(=O)O.O,CCCCC/C=C\C=C\[C@H](CCCCCCCC(=O)O)OO>>CCCCC/C=C\C=C\O/C=C/CCCCCCC(=O)O.O,
ESI_36013,288,12,CC/C=C\C/C=C\C=C\[C@H](CCCCCCCC(=O)O)OO,CC/C=C\C/C=C\C=C\O/C=C/CCCCCCC(=O)O,CC/C=C\C/C=C\C=C\[C@H](CCCCCCCC(=O)O)OO.O>>CC/C=C\C/C=C\C=C\O/C=C/CCCCCCC(=O)O,
ESI_9333,289,111,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@@H]1C3,C=C1C[C@]23C[C@H]1CCC2C1(C)CCC[C@@](C)(C(=O)O)C1CC3O.-.O,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@@H]1C3.-.O=O>>C=C1C[C@]23C[C@H]1CCC2C1(C)CCC[C@@](C)(C(=O)O)C1CC3O.-.O,
ESI_9332,289,141,C=C1C[C@]23C[C@H]1CCC2C1(C)CCC[C@@](C)(C(=O)O)C1CC3O,C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(C)CCC[C@@](C)(C(=O)O)C1[C@@H]3C=O.-.O,C=C1C[C@]23C[C@H]1CCC2C1(C)CCC[C@@](C)(C(=O)O)C1CC3O.-.O=O>>C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(C)CCC[C@@](C)(C(=O)O)C1[C@@H]3C=O.-.O,
ESI_9335,289,142,C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(C)CCC[C@@](C)(C(=O)O)C1[C@@H]3C=O,C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(C)CCC[C@@](C)(C(=O)O)C1[C@@H]3C(=O)O.-.O,C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(C)CCC[C@@](C)(C(=O)O)C1[C@@H]3C=O.-.O=O>>C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(C)CCC[C@@](C)(C(=O)O)C1[C@@H]3C(=O)O.-.O,
ESI_37546,290,231,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2,CCCCC[C@H](O)/C=C/[C@H]1O[C@H]2C[C@H](O2)[C@@H]1C/C=C\CCCC(=O)O,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2>>CCCCC[C@H](O)/C=C/[C@H]1O[C@H]2C[C@H](O2)[C@@H]1C/C=C\CCCC(=O)O,
ESI_9209,291,246,CCCCC/C=C\C[C@@H](O)/C=C/C=C\C=C\[C@@H](O)CCCC(=O)O,O=C(O)CCC[C@H](O)/C=C/C=C\C=C\[C@H](O)C/C=C\CCCCCO.-.O,CCCCC/C=C\C[C@@H](O)/C=C/C=C\C=C\[C@@H](O)CCCC(=O)O.-.O=O>>O=C(O)CCC[C@H](O)/C=C/C=C\C=C\[C@H](O)C/C=C\CCCCCO.-.O,
ESI_9396,292,339,CC1=C(SCCCCS)C(=O)CC(C)(C)C1(O)/C=C/C(C)=C/C(=O)O,-.O,CC1=C(SCCCCS)C(=O)CC(C)(C)C1(O)/C=C/C(C)=C/C(=O)O.-.O=O>>-.O,
ESI_9401,292,340,CC(=C/C(=O)O)/C=C/[C@]1(O)C(C)(C)CC(=O)[C@H]2O[C@]21C,-.O,CC(=C/C(=O)O)/C=C/[C@]1(O)C(C)(C)CC(=O)[C@H]2O[C@]21C.-.O=O>>-.O,
ESI_9407,292,341,CC(=C/C(=O)O)/C=C/[C@@]1(O)C=CC(=O)CC1(C)C,-.O,CC(=C/C(=O)O)/C=C/[C@@]1(O)C=CC(=O)CC1(C)C.-.O=O>>-.O,
ESI_9394,292,114,CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O,CC1=CC(=O)C[C@](C)(CO)[C@@]1(O)/C=C/C(C)=C\C(=O)O.-.O,CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O.-.O=O>>CC1=CC(=O)C[C@](C)(CO)[C@@]1(O)/C=C/C(C)=C\C(=O)O.-.O,
ESI_9399,292,342,CC1=CC(=O)CC(C)(C)[C@H]1/C=C/C(C)=C\C(=O)O,-.O,CC1=CC(=O)CC(C)(C)[C@H]1/C=C/C(C)=C\C(=O)O.-.O=O>>-.O,
ESI_9411,292,343,CC1=CC(=O)C[C@@](C)(CF)[C@@]1(O)/C=C/C(C)=C\C(=O)O,-.O,CC1=CC(=O)C[C@@](C)(CF)[C@@]1(O)/C=C/C(C)=C\C(=O)O.-.O=O>>-.O,
ESI_9409,292,344,C=C[C@@]1(C)CC(=O)C=C(C)[C@]1(O)/C=C/C(C)=C\C(=O)O,-.O,C=C[C@@]1(C)CC(=O)C=C(C)[C@]1(O)/C=C/C(C)=C\C(=O)O.-.O=O>>-.O,
ESI_9408,292,345,CC1=CC(=O)C[C@](C)(CF)[C@@]1(O)/C=C/C(C)=C\C(=O)O,-.O,CC1=CC(=O)C[C@](C)(CF)[C@@]1(O)/C=C/C(C)=C\C(=O)O.-.O=O>>-.O,
ESI_9400,292,346,CC1=CC(=O)CC(C)(C)[C@@]1(F)/C=C/C(C)=C\C(=O)O,-.O,CC1=CC(=O)CC(C)(C)[C@@]1(F)/C=C/C(C)=C\C(=O)O.-.O=O>>-.O,
ESI_9410,292,347,CC1=CC(=O)C[C@@](C)(C(F)F)[C@@]1(O)/C=C/C(C)=C\C(=O)O,CC1=CC(=O)C[C@@](CO)(C(F)F)[C@@]1(O)/C=C/C(C)=C\C(=O)O.-.O,CC1=CC(=O)C[C@@](C)(C(F)F)[C@@]1(O)/C=C/C(C)=C\C(=O)O.-.O=O>>CC1=CC(=O)C[C@@](CO)(C(F)F)[C@@]1(O)/C=C/C(C)=C\C(=O)O.-.O,
ESI_9402,292,348,CC1=C(Cl)C(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O,-.O,CC1=C(Cl)C(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O.-.O=O>>-.O,
ESI_9412,292,349,CC[C@]1(C)CC(=O)C=C(C)[C@]1(O)/C=C/C(C)=C\C(=O)O,-.O,CC[C@]1(C)CC(=O)C=C(C)[C@]1(O)/C=C/C(C)=C\C(=O)O.-.O=O>>-.O,
ESI_9403,292,350,CC1=C(Br)C(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O,-.O,CC1=C(Br)C(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O.-.O=O>>-.O,
ESI_9398,292,351,C[C@H]1CCCC(C)(C)[C@@]1(O)/C=C/C=C\C(=O)O,-.O,C[C@H]1CCCC(C)(C)[C@@]1(O)/C=C/C=C\C(=O)O.-.O=O>>-.O,
ESI_9405,292,352,CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/C=C\C(=O)O,-.O,CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/C=C\C(=O)O.-.O=O>>-.O,
ESI_9404,292,353,CC1=C(F)C(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O,-.O,CC1=C(F)C(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O.-.O=O>>-.O,
ESI_9395,292,354,CC1=C(C)C(O)(/C=C/C(C)=C\C(=O)O)C(C)(C)CC1=O,-.O,CC1=C(C)C(O)(/C=C/C(C)=C\C(=O)O)C(C)(C)CC1=O.-.O=O>>-.O,
ESI_9397,292,355,C[C@@H]1CCCC(C)(C)[C@]1(O)/C=C/C=C\C(=O)O,-.O,C[C@@H]1CCCC(C)(C)[C@]1(O)/C=C/C=C\C(=O)O.-.O=O>>-.O,
ESI_9406,292,356,CCC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O,-.O,CCC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O.-.O=O>>-.O,
ESI_9146,293,357,CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(O)=N[C@@H](CC(C)C)C(=O)O,CC(C)C[C@H](N=C(O)C[C@H]1CCC(=O)[C@@H]1C/C=C\CCO)C(=O)O.-.O,CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(O)=N[C@@H](CC(C)C)C(=O)O.-.O=O>>CC(C)C[C@H](N=C(O)C[C@H]1CCC(=O)[C@@H]1C/C=C\CCO)C(=O)O.-.O,
ESI_9145,293,53,CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(O)=N[C@H](C(=O)O)[C@@H](C)CC,CC[C@H](C)[C@H](N=C(O)C[C@H]1CCC(=O)[C@@H]1C/C=C\CCO)C(=O)O.-.O,CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(O)=N[C@H](C(=O)O)[C@@H](C)CC.-.O=O>>CC[C@H](C)[C@H](N=C(O)C[C@H]1CCC(=O)[C@@H]1C/C=C\CCO)C(=O)O.-.O,
ESI_9148,293,358,CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(O)=N[C@H](C(=O)O)C(C)C,CC(C)[C@H](N=C(O)C[C@H]1CCC(=O)[C@@H]1C/C=C\CCO)C(=O)O.-.O,CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(O)=N[C@H](C(=O)O)C(C)C.-.O=O>>CC(C)[C@H](N=C(O)C[C@H]1CCC(=O)[C@@H]1C/C=C\CCO)C(=O)O.-.O,
ESI_9147,293,359,CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(O)=N[C@@H](Cc1ccccc1)C(=O)O,O=C(O)[C@H](Cc1ccccc1)N=C(O)C[C@H]1CCC(=O)[C@@H]1C/C=C\CCO.-.O,CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(O)=N[C@@H](Cc1ccccc1)C(=O)O.-.O=O>>O=C(O)[C@H](Cc1ccccc1)N=C(O)C[C@H]1CCC(=O)[C@@H]1C/C=C\CCO.-.O,
ESI_36012,294,12,CC/C=C\C/C=C\C=C\[C@H](CCCCCCCC(=O)O)OO,CC/C=C\C/C=C\C=C\O/C=C/CCCCCCC(=O)O.O,CC/C=C\C/C=C\C=C\[C@H](CCCCCCCC(=O)O)OO>>CC/C=C\C/C=C\C=C\O/C=C/CCCCCCC(=O)O.O,
ESI_35611,294,11,CCCCC/C=C\C=C\[C@H](CCCCCCCC(=O)O)OO,CCCCC/C=C\C=C\O/C=C/CCCCCCC(=O)O.O,CCCCC/C=C\C=C\[C@H](CCCCCCCC(=O)O)OO>>CCCCC/C=C\C=C\O/C=C/CCCCCCC(=O)O.O,
ESI_9232,295,32,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21.-.O,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21.-.O=O>>O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21.-.O,
ESI_9239,295,34,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1O,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O.-.O,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1O.-.O=O>>O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O.-.O,
ESI_9231,296,31,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,O=c1cc(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12.-.O,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12.-.O=O>>O=c1cc(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12.-.O,
ESI_9232,297,32,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21.-.O,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21.-.O=O>>O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21.-.O,
ESI_9239,297,34,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1O,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O.-.O,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1O.-.O=O>>O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O.-.O,
ESI_9231,298,31,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,O=c1cc(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12.-.O,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12.-.O=O>>O=c1cc(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12.-.O,
