uniprot_id,protein_families,cc_cofactor,xref_interpro,is_p450_by_family,is_p450_by_interpro,has_heme
Q9F131,3-hydroxybenzoate 6-hydroxylase family,COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:16267294};,IPR002938;IPR050493;IPR036188;,False,False,False
Q9F150,"NAD-dependent DNA ligase family, LigA subfamily",COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000256|HAMAP-Rule:MF_01588}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000256|HAMAP-Rule:MF_01588};,IPR001357;IPR036420;IPR041663;IPR001679;IPR018239;IPR033136;IPR013839;IPR013840;IPR003583;IPR012340;IPR004150;IPR010994;IPR004149;,False,False,False
Q9F1R1,Zinc-containing alcohol dehydrogenase family,"COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000256|ARBA:ARBA00001947, ECO:0000256|RuleBase:RU361277};",IPR013149;IPR013154;IPR002328;IPR047109;IPR029752;IPR020843;IPR011032;IPR036291;,False,False,False
Q9F1T8,,,IPR000073;IPR029058;IPR050266;,False,False,False
Q9F1X6,Phosphate acetyltransferase and butyryltransferase family,,IPR012147;IPR004614;IPR042113;IPR042112;IPR050500;IPR002505;,False,False,False
Q9F1X7,Acetokinase family,COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00020}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_00020}; Note=Mg(2+). Can also accept Mn(2+). {ECO:0000255|HAMAP-Rule:MF_00020};,IPR004372;IPR000890;IPR023865;IPR043129;,False,False,False
Q9F234,Glycosyl hydrolase 31 family,,IPR033403;IPR011013;IPR030458;IPR048395;IPR030459;IPR025887;IPR000322;IPR013780;IPR017853;,False,False,False
Q9F235,,,IPR040526;IPR007742;IPR012334;IPR011050;IPR006311;,False,False,False
Q9F2A5,Alkaline phosphatase family,COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000256|PIRSR:PIRSR601952-2}; Note=Binds 1 Mg(2+) ion. {ECO:0000256|PIRSR:PIRSR601952-2}; COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000256|PIRSR:PIRSR601952-2}; Note=Binds 2 Zn(2+) ions. {ECO:0000256|PIRSR:PIRSR601952-2};,IPR001952;IPR017850;IPR012854;IPR036582;,False,False,False
Q9F2A6,Short-chain dehydrogenases/reductases (SDR) family,,IPR036291;IPR020904;IPR002347;,False,False,False
Q9F2F9,Glycosyltransferase 28 family,,IPR010610;IPR048284;IPR050426;IPR002213;,False,False,False
Q9F329,Class-IV pyridoxal-phosphate-dependent aminotransferase family,"COFACTOR: Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326; Evidence={ECO:0000256|ARBA:ARBA00001933, ECO:0000256|RuleBase:RU004516};",IPR001544;IPR018300;IPR036038;IPR005786;IPR043132;IPR043131;IPR033939;,False,False,False
Q9F437,Chlorite dismutase family,"COFACTOR: Name=heme b; Xref=ChEBI:CHEBI:60344; Evidence={ECO:0000269|PubMed:11472023, ECO:0000269|PubMed:12359335}; Note=Binds 1 heme b (iron(II)-protoporphyrin IX) group per monomer. {ECO:0000269|PubMed:11472023, ECO:0000269|PubMed:12359335};",IPR010644;IPR011008;,False,False,True
Q9F464,Peptidase M20 family,COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:Q6DTN4}; Name=Ni(2+); Xref=ChEBI:CHEBI:49786; Evidence={ECO:0000250|UniProtKB:Q6DTN4}; Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000250|UniProtKB:Q6DTN4}; Name=Fe(2+); Xref=ChEBI:CHEBI:29033; Evidence={ECO:0000250|UniProtKB:Q6DTN4}; Note=Requires divalent metal cations for activity. Binds 2 divalent metal cations per subunit. {ECO:0000250|UniProtKB:Q6DTN4};,IPR010158;IPR036264;IPR002933;,False,False,False
Q9F4C3,Class-I pyridine nucleotide-disulfide oxidoreductase family,COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000256|PIRSR:PIRSR000350-3}; Note=Binds 1 FAD per subunit. {ECO:0000256|PIRSR:PIRSR000350-3};,IPR036188;IPR023753;IPR016156;IPR017969;IPR006121;IPR036163;IPR021179;IPR001100;IPR004099;IPR012999;,False,False,False
Q9F4K5,,,IPR029058;IPR051321;IPR010963;IPR010941;,False,False,False
Q9F5P9,,,IPR010123;,False,False,False
Q9F6B7,"HPS/KGPDC family, HPS subfamily",,IPR017553;IPR013785;IPR041710;IPR001754;IPR011060;,False,False,False
Q9F7L3,,,IPR001919;IPR008965;IPR012291;IPR018366;IPR005084;IPR008979;IPR012669;,False,False,False
Q9F8X0,,,,False,False,False
Q9F8X1,Glycosyl hydrolase 94 family,,IPR008928;IPR012341;IPR009342;IPR011013;IPR033432;IPR052047;IPR037828;IPR037018;IPR010383;,False,False,False
Q9F9T3,NtaA/SnaA/DszA monooxygenase family,,IPR051260;IPR011251;IPR036661;IPR016215;,False,False,False
Q9F9V0,Thioesterase PaaI family,,IPR052723;IPR029069;IPR011973;IPR003736;IPR006683;,False,False,False
Q9FAB1,Aldehyde dehydrogenase family,,IPR016161;IPR016163;IPR029510;IPR016162;IPR015590;,False,False,False
Q9FAF8,"Phosphofructokinase type A (PFKA) family, PPi-dependent PFK group II subfamily, Clade 'Long' sub-subfamily",COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01980};,IPR022953;IPR011183;IPR000023;IPR035966;,False,False,False
Q9FAZ3,Catalase family,"COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000256|ARBA:ARBA00001971, ECO:0000256|PIRSR:PIRSR038928-2};",IPR018028;IPR040333;IPR024708;IPR024711;IPR011614;IPR002226;IPR010582;IPR020835;,False,False,True
Q9FBI2,Ribosome-inactivating protein family,,IPR036041;IPR001574;IPR017988;IPR016138;IPR016139;IPR016331;,False,False,False
Q9FD71,"Thiolase-like superfamily, HMG-CoA synthase family",,IPR013746;IPR013528;IPR011554;IPR016039;,False,False,False
Q9FDD4,"Nitronate monooxygenase family, NMO class I subfamily",COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000256|ARBA:ARBA00001917};,IPR013785;IPR004136;,False,False,False
Q9FDQ9,Glycogen phosphorylase family,COFACTOR: Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326; Evidence={ECO:0000256|ARBA:ARBA00001933};,IPR011834;IPR000811;IPR052182;IPR024517;IPR035090;,False,False,False
Q9FDV9,Disproportionating enzyme family,,IPR003385;IPR017853;,False,False,False
Q9FE45,Oxygen-dependent FAD-linked oxidoreductase family,COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000256|ARBA:ARBA00001974};,IPR016170;IPR015345;IPR016166;IPR036318;IPR016167;IPR016169;IPR016164;IPR050432;IPR006094;,False,False,False
Q9FEA6,GDA1/CD39 NTPase family,,IPR000407;,False,False,False
Q9FES7,Mg-chelatase subunits D/I family,,IPR003593;IPR045006;IPR041628;IPR011775;IPR000523;IPR027417;,False,False,False
Q9FEV6,"Transketolase family, DXPS subfamily",COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000256|ARBA:ARBA00001946}; COFACTOR: Name=thiamine diphosphate; Xref=ChEBI:CHEBI:58937; Evidence={ECO:0000256|ARBA:ARBA00001964};,IPR005477;IPR029061;IPR009014;IPR005475;IPR020826;IPR033248;,False,False,False
Q9FEW9,NADH:flavin oxidoreductase/NADH oxidase family,COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000250};,IPR013785;IPR001155;IPR045247;,False,False,False
Q9FEY5,"Thiolase-like superfamily, Chalcone/stilbene synthases family",,IPR012328;IPR001099;IPR018088;IPR011141;IPR016039;,False,False,False
Q9FF79,Nicotianamine synthase (NAS)-like family,,IPR004298;IPR029063;,False,False,False
Q9FFE8,Long-chain O-acyltransferase family,,IPR045034;IPR009721;IPR004255;,False,False,False
Q9FFR3,6-phosphogluconate dehydrogenase family,,IPR008927;IPR013328;IPR006114;IPR006113;IPR006115;IPR036291;IPR006183;,False,False,False
Q9FGI6,Complex I 75 kDa subunit family,COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:190135; Evidence={ECO:0000250}; Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250}; Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000250};,IPR036010;IPR001041;IPR006656;IPR006963;IPR000283;IPR054351;IPR010228;IPR019574;IPR015405;IPR050123;,False,False,False
Q9FGX1,Succinate/malate CoA ligase alpha subunit family,,IPR017440;IPR016142;IPR016143;IPR002020;IPR036969;IPR033847;IPR036291;IPR017866;IPR005811;IPR016102;,False,False,False
Q9FGY1,Glycosyl hydrolase 3 family,,IPR044993;IPR026891;IPR002772;IPR036881;IPR001764;IPR036962;IPR017853;IPR013783;,False,False,False
Q9FHR8,Enoyl-CoA hydratase/isomerase family,,IPR029045;IPR045002;IPR018376;IPR001753;IPR014748;,False,False,False
Q9FI21,Oxygen-dependent FAD-linked oxidoreductase family,COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:27276217};,IPR012951;IPR016166;IPR036318;IPR016167;IPR016169;IPR006094;,False,False,False
Q9FI37,Terpene cyclase/mutase family,,IPR032696;IPR032697;IPR018333;IPR002365;IPR008930;,False,False,False
Q9FI53,"Class-II fumarase/aspartase family, Fumarase subfamily",,IPR005677;IPR024083;IPR018951;IPR020557;IPR000362;IPR022761;IPR008948;,False,False,False
Q9FI78,Plant acyltransferase family,,IPR023213;IPR050317;,False,False,False
Q9FI94,Deoxyhypusine synthase family,COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540;,IPR002773;IPR036982;IPR029035;,False,False,False
Q9FIA0,UDP-glycosyltransferase family,,IPR002213;,False,False,False
Q9FIJ0,RBOH (TC 5.B.1.3) family,,IPR000778;IPR011992;IPR018247;IPR002048;IPR013112;IPR017927;IPR013130;IPR013121;IPR039261;IPR013623;IPR050369;IPR017938;,False,False,False
Q9FJB4,GPC1 family,,IPR021261;,False,False,False
Q9FJM5,,,IPR050472;IPR029062;IPR017926;IPR006221;,False,False,False
Q9FJV8,Terpene cyclase/mutase family,,IPR032696;IPR032697;IPR018333;IPR002365;IPR008930;,False,False,False
Q9FK25,"Class I-like SAM-binding methyltransferase superfamily, Cation-independent O-methyltransferase family, COMT subfamily",,IPR016461;IPR001077;IPR012967;IPR029063;IPR036388;IPR036390;,False,False,False
Q9FKB3,Pantothenate synthetase family,,IPR003721;IPR042176;IPR014729;,False,False,False
Q9FKW8,,,IPR001763;IPR036873;IPR044684;,False,False,False
Q9FL12,Peptidase S1C family,,IPR041517;IPR046449;IPR001478;IPR036034;IPR009003;IPR043504;IPR001940;,False,False,False
Q9FLF7,MYST (SAS/MOZ) family,,IPR016181;IPR016197;IPR000953;IPR002717;IPR050603;IPR025995;IPR036388;IPR040706;,False,False,False
Q9FLN8,"Methyltransferase superfamily, SABATH family",COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000269|PubMed:18162595}; Note=Binds 1 Mg(2+) ion per subunit. {ECO:0000269|PubMed:18162595};,IPR005299;IPR042086;IPR029063;,False,False,False
Q9FLN9,Caleosin family,COFACTOR: Name=heme b; Xref=ChEBI:CHEBI:60344; Evidence={ECO:0000250}; Note=Binds 1 heme b (iron(II)-protoporphyrin IX) group. {ECO:0000250}; COFACTOR: Name=Ca(2+); Xref=ChEBI:CHEBI:29108;,IPR007736;,False,False,True
Q9FLP9,GDPGP1 family,,IPR026506;,False,False,False
Q9FLT2,Inositol phosphokinase (IPK) family,,IPR005522;IPR038286;,False,False,False
Q9FLU9,Glycosyl hydrolase 1 family,,IPR001360;IPR033132;IPR017853;,False,False,False
Q9FMP3,"Metallo-dependent hydrolases superfamily, Hydantoinase/dihydropyrimidinase family",COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250|UniProtKB:Q9P903}; Note=Binds 2 Zn(2+) ions per subunit. {ECO:0000250|UniProtKB:Q9P903};,IPR006680;IPR011778;IPR011059;IPR032466;IPR050378;,False,False,False
Q9FMU6,Mitochondrial carrier (TC 2.A.29) family,,IPR018108;IPR023395;IPR044677;,False,False,False
Q9FMX7,Isochorismatase family,,IPR000868;IPR050272;IPR036380;,False,False,False
Q9FN05,Glycosyl hydrolase 31 family,,IPR011013;IPR048395;IPR025887;IPR000322;IPR013780;IPR017853;,False,False,False
Q9FN30,Class-I pyridoxal-phosphate-dependent aminotransferase family,COFACTOR: Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326; Evidence={ECO:0000250};,IPR004839;IPR015424;IPR015421;IPR015422;IPR005958;,False,False,False
Q9FN52,Alpha-IPM synthase/homocitrate synthase family,COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Note=Manganese or any other divalent metal ion.;,IPR050073;IPR002034;IPR013785;IPR054691;IPR000891;,False,False,False
Q9FNA9,"AB hydrolase superfamily, Lipase family",,IPR029058;IPR003386;,False,False,False
Q9FNE9,"Class V-like SAM-binding methyltransferase superfamily, Histone-lysine methyltransferase family, TRX/MLL subfamily",,IPR053114;IPR001214;IPR046341;IPR019786;IPR011011;IPR001965;IPR019787;IPR013083;,False,False,False
Q9FNF2,"Glycosyltransferase 1 family, Bacterial/plant glycogen synthase subfamily",,IPR001296;IPR011835;IPR013534;,False,False,False
Q9FNP9,Plant acyltransferase family,,IPR023213;IPR051504;,False,False,False
Q9FPK5,Orn/Lys/Arg decarboxylase class-II family,COFACTOR: Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326; Evidence={ECO:0000250|UniProtKB:P11926};,IPR009006;IPR022643;IPR022657;IPR022644;IPR022653;IPR000183;IPR002433;IPR029066;,False,False,False
Q9FPK6,Aldehyde dehydrogenase family,,IPR016161;IPR016163;IPR029510;IPR016162;IPR015590;IPR044638;,False,False,False
Q9FPP8,Fatty acid desaturase type 1 family,,IPR005804;IPR012171;,False,False,False
Q9FPR7,Glutamyl-tRNA reductase family,,IPR000343;IPR015896;IPR015895;IPR018214;IPR036453;IPR036343;IPR036291;IPR006151;,False,False,False
Q9FPW3,Plant acyltransferase family,,IPR023213;IPR050898;,False,False,False
Q9FQ07,Glycosyl hydrolase 14 family,,IPR001554;IPR018238;IPR001371;IPR017853;,False,False,False
Q9FR44,"Class I-like SAM-binding methyltransferase superfamily, PEAMT family",,IPR025714;IPR041698;IPR025771;IPR029063;,False,False,False
Q9FR82,Fatty acid desaturase type 1 family,COFACTOR: Name=Fe cation; Xref=ChEBI:CHEBI:24875; Evidence={ECO:0000250};,IPR001199;IPR036400;IPR005804;IPR012171;,False,False,False
Q9FR95,Terpene cyclase/mutase family,,IPR032696;IPR032697;IPR018333;IPR002365;IPR008930;,False,False,False
Q9FRX3,"Glycosyltransferase 1 family, Plant sucrose synthase subfamily",,IPR001296;IPR000368;IPR012820;IPR056736;IPR056735;,False,False,False
Q9FRX6,Tyrosinase family,COFACTOR: Name=Cu(2+); Xref=ChEBI:CHEBI:29036; Evidence={ECO:0000269|PubMed:11073455}; Note=Binds 2 copper ions per subunit. {ECO:0000269|PubMed:11073455};,IPR008922;IPR016213;IPR022740;IPR022739;IPR050316;IPR002227;,False,False,False
Q9FS12,,,IPR004131;,False,False,False
Q9FS24,Carotenoid oxygenase family,COFACTOR: Name=Fe(2+); Xref=ChEBI:CHEBI:29033; Evidence={ECO:0000256|PIRSR:PIRSR604294-1}; Note=Binds 1 Fe(2+) ion per subunit. {ECO:0000256|PIRSR:PIRSR604294-1};,IPR004294;,False,False,False
Q9FS25,Cysteine synthase/cystathionine beta-synthase family,"COFACTOR: Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326; Evidence={ECO:0000256|ARBA:ARBA00001933, ECO:0000256|PIRSR:PIRSR605856-50, ECO:0000256|RuleBase:RU003985};",IPR005856;IPR050214;IPR005859;IPR001216;IPR001926;IPR036052;,False,False,False
Q9FS87,Acyl-CoA dehydrogenase family,COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:P26440};,IPR006089;IPR006091;IPR046373;IPR036250;IPR009075;IPR013786;IPR037069;IPR009100;IPR034183;,False,False,False
Q9FS88,Acyl-CoA dehydrogenase family,COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:P26440};,IPR006089;IPR006091;IPR046373;IPR036250;IPR009075;IPR013786;IPR037069;IPR009100;IPR034183;,False,False,False
Q9FSC1,"Thiolase-like superfamily, Chalcone/stilbene synthases family",,IPR012328;IPR001099;IPR018088;IPR011141;IPR016039;,False,False,False
Q9FSD6,"Thiolase-like superfamily, FabH family",,IPR013747;IPR013751;IPR004655;IPR016039;,False,False,False
Q9FSD7,KdsA family,,IPR013785;IPR006218;IPR006269;,False,False,False
Q9FSE5,Lipoxygenase family,"COFACTOR: Name=Fe cation; Xref=ChEBI:CHEBI:24875; Evidence={ECO:0000256|ARBA:ARBA00001962, ECO:0000256|RuleBase:RU003974};",IPR000907;IPR013819;IPR036226;IPR020834;IPR020833;IPR001246;IPR027433;IPR001024;IPR036392;,False,False,False
Q9FSW1,,,IPR000008;IPR035892;IPR011992;IPR001192;IPR017946;IPR000909;IPR001711;,False,False,False
Q9FT16,,,IPR049427;IPR045023;IPR029069;,False,False,False
Q9FT88,Glycosyltransferase 16 (GT16) protein family,COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:Q10469};,IPR007754;IPR029044;,False,False,False
Q9FUB7,"Thiolase-like superfamily, Chalcone/stilbene synthases family",,IPR012328;IPR001099;IPR018088;IPR011141;IPR016039;,False,False,False
Q9FUP0,NADH:flavin oxidoreductase/NADH oxidase family,"COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000269|PubMed:11094980, ECO:0000269|PubMed:15468319};",IPR013785;IPR001155;IPR045247;,False,False,False
Q9FUZ0,Polypeptide deformylase family,COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250}; Note=Binds 1 Zn(2+) ion per subunit. {ECO:0000250};,IPR023635;IPR036821;,False,False,False
Q9FV26,Eukaryotic GSH synthase family,"COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000256|PIRNR:PIRNR001558, ECO:0000256|PIRSR:PIRSR001558-2}; Note=Binds 1 Mg(2+) ion per subunit. {ECO:0000256|PIRNR:PIRNR001558, ECO:0000256|PIRSR:PIRSR001558-2};",IPR005615;IPR014042;IPR014709;IPR014049;IPR037013;IPR004887;IPR016185;,False,False,False
Q9FV27,Eukaryotic GSH synthase family,"COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000256|PIRNR:PIRNR001558, ECO:0000256|PIRSR:PIRSR001558-2}; Note=Binds 1 Mg(2+) ion per subunit. {ECO:0000256|PIRNR:PIRNR001558, ECO:0000256|PIRSR:PIRSR001558-2};",IPR005615;IPR014042;IPR014709;IPR014049;IPR037013;IPR004887;IPR016185;,False,False,False
Q9FV53,Polypeptide deformylase family,COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000269|PubMed:11733990}; Note=Binds 1 Zn(2+) ion per subunit. {ECO:0000269|PubMed:11733990};,IPR023635;IPR036821;,False,False,False
Q9FVA2,Eukaryotic GSH synthase family,"COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000256|PIRNR:PIRNR001558, ECO:0000256|PIRSR:PIRSR001558-2}; Note=Binds 1 Mg(2+) ion per subunit. {ECO:0000256|PIRNR:PIRNR001558, ECO:0000256|PIRSR:PIRSR001558-2};",IPR005615;IPR014042;IPR014709;IPR014049;IPR037013;IPR004887;IPR016185;,False,False,False
Q9FVC8,DapA family,,IPR013785;IPR005263;IPR002220;IPR020625;IPR020624;,False,False,False
Q9FVF4,,,IPR051168;IPR036291;IPR005097;,False,False,False
Q9FVF9,Pectinesterase family; PMEI family,,IPR035513;IPR012334;IPR011050;IPR033131;IPR000070;IPR006501;IPR018040;,False,False,False
Q9FVG3,ITPK1 family,COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000256|ARBA:ARBA00001946};,IPR008656;IPR040464;,False,False,False
Q9FVQ6,"NmrA-type oxidoreductase family, Isoflavone reductase subfamily",,IPR036291;IPR008030;IPR050608;IPR045312;,False,False,False
Q9FWR4,"GST superfamily, DHAR family",,IPR044627;IPR010987;IPR036282;IPR040079;IPR004045;IPR036249;,False,False,False
Q9FXE5,'GDSL' lipolytic enzyme family,,IPR001087;IPR036514;IPR035669;,False,False,False
Q9FXL9,,COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000256|ARBA:ARBA00001974};,IPR007173;IPR016166;IPR036318;IPR016167;IPR016169;IPR010031;IPR010029;IPR006094;,False,False,False
Q9FXV9,,COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000256|ARBA:ARBA00001946};,IPR008949;IPR044814;IPR001906;IPR036965;IPR050148;IPR005630;IPR008930;,False,False,False
Q9FXY7,Terpene synthase family,COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000269|PubMed:15896363}; Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000269|PubMed:15896363}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000269|PubMed:15896363};,IPR008949;IPR034741;IPR044814;IPR001906;IPR036965;IPR050148;IPR005630;IPR008930;,False,False,False
Q9FY03,Pectinesterase family; PMEI family,,IPR035513;IPR012334;IPR011050;IPR033131;IPR000070;IPR006501;,False,False,False
Q9FY49,Peptidase M1 family,COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250|UniProtKB:Q10740}; Note=Binds 1 zinc ion per subunit. {ECO:0000250|UniProtKB:Q10740};,IPR045357;IPR042097;IPR016024;IPR049980;IPR038502;IPR034015;IPR001930;IPR015211;IPR014782;IPR027268;,False,False,False
Q9FYS3,Glycosyl hydrolase 1 family,,IPR001360;IPR018120;IPR033132;IPR017853;,False,False,False
Q9FYU1,NARF family,,IPR050340;IPR009016;IPR004108;IPR003149;,False,False,False
Q9FYU7,UDP-glycosyltransferase family,,IPR002213;IPR035595;,False,False,False
Q9FYV1,Myo-inositol 1-phosphate synthase family,COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000250|UniProtKB:P42801};,IPR002587;IPR013021;IPR036291;,False,False,False
Q9FYY0,Glycosyl hydrolase 13 family,,IPR004193;IPR013780;IPR017853;IPR013783;IPR014756;IPR011839;IPR024561;IPR040671;,False,False,False
Q9FZ22,GPAT/DAPAT family,,IPR056462;IPR002123;,False,False,False
Q9FZ62,HAD-like hydrolase superfamily,COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250};,IPR036412;IPR006384;IPR023214;IPR016965;,False,False,False
Q9FZH5,Mannose-6-phosphate isomerase type 1 family,COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250}; Note=Binds 1 zinc ion per subunit. {ECO:0000250};,IPR001250;IPR016305;IPR018050;IPR046456;IPR046457;IPR046458;IPR014710;IPR011051;,False,False,False
Q9FZN8,"Methyltransferase superfamily, Type-7 methyltransferase family",COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:Q9FLN8}; Note=Binds 1 Mg(2+) ion per subunit. {ECO:0000250|UniProtKB:Q9FLN8};,IPR005299;IPR042086;IPR029063;,False,False,False
Q9GJY0,FBPase class 1 family,,IPR000146;IPR033391;IPR028343;,False,False,False
Q9GK13,Methylmalonyl-CoA mutase family,COFACTOR: Name=adenosylcob(III)alamin; Xref=ChEBI:CHEBI:18408; Evidence={ECO:0000250|UniProtKB:P22033};,IPR006159;IPR016176;IPR006158;IPR036724;IPR006099;IPR006098;,False,False,False
Q9GKJ2,,"COFACTOR: Name=thiamine diphosphate; Xref=ChEBI:CHEBI:58937; Evidence={ECO:0000256|ARBA:ARBA00001964, ECO:0000256|RuleBase:RU364074};",IPR027110;IPR029061;,False,False,False
Q9GKK4,"GHMP kinase family, GalK subfamily",,IPR000705;IPR019741;IPR019539;IPR013750;IPR036554;IPR006204;IPR006203;IPR006206;IPR020568;IPR014721;,False,False,False
