enzyme_index,enzyme_input_id,global_enzyme_id,canonical_uniprot_id,receptor_status,enzyme_batch,has_heme,quality_tier,existing_pdb_path,alphafill_cif_path,heme_transplant_pdb_path,alphafold_pdb_path,heme_fe_x,heme_fe_y,heme_fe_z
1212,Q8RW06,ENZ_G001213,Q8RW06,heme_transplanted,batch_1,1,tier3,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q8RW06-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q8RW06-F1.pdb,-3.206,4.618,-1.521
1213,Q8S9C6,ENZ_G001214,Q8S9C6,heme_transplanted,batch_1,1,tier1,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q8S9C6-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q8S9C6-F1.pdb,5.078,-0.941,-0.173
1214,Q8S9E6,ENZ_G001215,Q8S9E6,heme_transplanted,batch_1,1,tier1,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q8S9E6-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q8S9E6-F1.pdb,4.127,1.428,2.238
1215,Q8S9E8,ENZ_G001216,Q8S9E8,heme_transplanted,batch_1,1,tier1,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q8S9E8-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q8S9E8-F1.pdb,5.011,-0.732,2.841
1216,Q8S9E9,ENZ_G001217,Q8S9E9,heme_transplanted,batch_1,1,tier2,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q8S9E9-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q8S9E9-F1.pdb,-3.787,5.042,1.478
1217,Q8TAV3,ENZ_G001218,Q8TAV3,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q8TAV3-F1.cif,,,-1.087,3.384,-4.29
1218,Q8VQF6,ENZ_G001219,Q8VQF6,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q8VQF6-F1.cif,,,-3.01,-3.088,-4.934
1219,Q8VS75,ENZ_G001220,Q8VS75,experimental_pdb,batch_1,1,,s1_rcsb/6F0C,,,,6.903,45.094,32.613
1220,Q8VWZ7,ENZ_G001221,Q8VWZ7,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q8VWZ7-F1.cif,,,2.078,-4.83,0.049
1221,Q8VZH6,ENZ_G001222,Q8VZH6,heme_transplanted,batch_1,1,tier1,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q8VZH6-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q8VZH6-F1.pdb,2.644,-1.713,3.779
1222,Q8W1W8,ENZ_G001223,Q8W1W8,heme_transplanted,batch_1,1,tier2,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q8W1W8-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q8W1W8-F1.pdb,2.437,-3.743,3.257
1223,Q8W2N1,ENZ_G001224,Q8W2N1,heme_transplanted,batch_1,1,tier2,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q8W2N1-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q8W2N1-F1.pdb,4.692,-1.4,3.106
1224,Q8W2N5,ENZ_G001225,Q8W2N5,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q8W2N5-F1.cif,,,5.174,0.948,3.96
1225,Q8W3Y5,ENZ_G001226,Q8W3Y5,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q8W3Y5-F1.cif,,,1.41,2.463,4.843
1226,Q8W4T9,ENZ_G001227,Q8W4T9,pcpd_predicted,batch_1,1,,pcpd/CYP725A2.pdb,,,,56.572,-6.267,11.581
1227,Q8WND8,ENZ_G001228,Q8WND8,heme_transplanted,batch_1,1,tier1,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q8WND8-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q8WND8-F1.pdb,-1.875,-0.387,-1.596
1228,Q8YN07,ENZ_G001229,Q8YN07,heme_transplant_failed,batch_2,0,,,,data\structures\heme_transplant\pdb\ENZ_G001229_heme.pdb,data\structures\alphafold\pdb\AF-Q8YN07-F1.pdb,-4.529,5.08,4.147
1229,Q91W64,ENZ_G001230,Q91W64,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q91W64-F1.cif,,,-1.398,-2.505,3.17
1230,Q91WL5,ENZ_G001231,Q91WL5,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q91WL5-F1.cif,,,-2.097,-3.96,-2.764
1231,Q91X77,ENZ_G001232,Q91X77,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q91X77-F1.cif,,,1.254,-4.816,-1.521
1232,Q93H81,ENZ_G001233,Q93H81,experimental_pdb,batch_1,1,,s1_rcsb/3ABA,,,,3.214,43.198,15.016
1233,Q93MI2,ENZ_G001234,Q93MI2,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q93MI2-F1.cif,,,3.273,-0.262,-2.219
1234,Q93VK5,ENZ_G001235,Q93VK5,experimental_pdb,batch_1,1,,s1_rcsb/6J95,,,,-22.954,9.966,-13.452
1235,Q93XJ2,ENZ_G001236,Q93XJ2,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q93XJ2-F1.cif,,,3.993,-0.68,3.029
1236,Q93XJ3,ENZ_G001237,Q93XJ3,heme_transplanted,batch_1,1,tier2,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q93XJ3-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q93XJ3-F1.pdb,4.747,-2.748,0.799
1237,Q93XR3,ENZ_G001238,Q93XR3,heme_transplanted,batch_1,1,tier1,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q93XR3-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q93XR3-F1.pdb,4.574,0.645,4.132
1238,Q93Z79,ENZ_G001239,Q93Z79,pcpd_predicted,batch_1,1,,pcpd/CYP714A1.pdb,,,,55.745,-7.01,11.883
1239,Q93ZB2,ENZ_G001240,Q93ZB2,pcpd_predicted,batch_1,1,,pcpd/CYP701A3.pdb,,,,56.047,-7.724,11.549
1240,Q940V4,ENZ_G001241,Q940V4,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q940V4-F1.cif,,,3.759,0.583,3.444
1241,Q947B7,ENZ_G001242,Q947B7,heme_transplanted,batch_1,1,tier2,,data\structures\alphafill\cif\Q947B7-F1.cif,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q947B7-F1_heme.pdb,,2.403,-4.822,2.08
1242,Q947C2,ENZ_G001243,Q947C2,heme_transplanted,batch_1,1,tier2,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q947C2-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q947C2-F1.pdb,5.162,-0.161,2.114
1243,Q948S7,ENZ_G001244,Q948S7,heme_transplanted,batch_1,1,tier1,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q948S7-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q948S7-F1.pdb,1.86,-5.072,2.668
1244,Q948S8,ENZ_G001245,Q948S8,heme_transplanted,batch_1,1,tier1,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q948S8-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q948S8-F1.pdb,1.3,-5.485,1.966
1245,Q948Y1,ENZ_G001246,Q948Y1,pcpd_predicted,batch_1,1,,pcpd/CYP719A1.pdb,,,,55.234,-7.063,10.638
1246,Q949P1,ENZ_G001247,Q949P1,pcpd_predicted,batch_1,1,,pcpd/CYP707A1.pdb,,,,55.446,-7.577,12.172
1247,Q949U1,ENZ_G001248,Q949U1,pcpd_predicted,batch_1,1,,pcpd/CYP79F1.pdb,,,,55.327,-6.429,11.618
1248,Q94FM7,ENZ_G001249,Q94FM7,pcpd_predicted,batch_1,1,,pcpd/CYP71D20.pdb,,,,55.315,-7.107,11.986
1249,Q94IA6,ENZ_G001250,Q94IA6,pcpd_predicted,batch_1,1,,pcpd/CYP90D1.pdb,,,,55.703,-7.147,11.425
1250,Q94IP1,ENZ_G001251,Q94IP1,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q94IP1-F1.cif,,,1.809,1.878,4.451
1251,Q94IW5,ENZ_G001252,Q94IW5,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q94IW5-F1.cif,,,-0.617,-3.479,-0.013
1252,Q96242,ENZ_G001253,Q96242,pcpd_predicted,batch_1,1,,pcpd/CYP74A1.pdb,,,,57.802,-7.748,12.737
1253,Q96581,ENZ_G001254,Q96581,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q96581-F1.cif,,,4.665,0.567,2.062
1254,Q96SQ9,ENZ_G001255,Q96SQ9,heme_transplanted,batch_1,1,tier2,,data\structures\alphafill\cif\Q96SQ9-F1.cif,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q96SQ9-F1_heme.pdb,,-1.156,2.663,-4.127
1255,Q972I2,ENZ_G001256,Q972I2,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q972I2-F1.cif,,,2.871,0.669,-0.29
1256,Q97DZ0,ENZ_G001257,Q97DZ0,heme_transplanted,batch_1,1,tier1,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q97DZ0-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q97DZ0-F1.pdb,-3.734,2.815,1.284
1257,Q99N16,ENZ_G001258,Q99N16,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q99N16-F1.cif,,,3.762,-0.735,2.65
1258,Q9AUD8,ENZ_G001259,Q9AUD8,heme_transplanted,batch_1,1,tier3,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9AUD8-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q9AUD8-F1.pdb,1.443,-5.643,1.232
1259,Q9AVQ1,ENZ_G001260,Q9AVQ1,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q9AVQ1-F1.cif,,,5.076,-0.292,3.199
1260,Q9AVQ2,ENZ_G001261,Q9AVQ2,pcpd_predicted,batch_1,1,,pcpd/CYP71D4.pdb,,,,55.16,-6.701,11.221
1261,Q9AXH9,ENZ_G001262,Q9AXH9,pcpd_predicted,batch_1,1,,pcpd/CYP88A15.pdb,,,,55.084,-7.536,11.669
1262,Q9AXM6,ENZ_G001263,Q9AXM6,pcpd_predicted,batch_1,1,,pcpd/CYP725A1.pdb,,,,55.612,-7.08,10.825
1263,Q9AXP9,ENZ_G001264,Q9AXP9,heme_transplanted,batch_1,1,tier1,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9AXP9-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q9AXP9-F1.pdb,3.273,-4.243,3.064
1264,Q9C1I4,ENZ_G001265,Q9C1I4,no_template,batch_2,0,,,data\structures\alphafill\cif\Q9C1I4-F1.cif,,,,,
1265,Q9C449,ENZ_G001266,Q9C449,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q9C449-F1.cif,,,3.876,5.3,-0.228
1266,Q9C5Y2,ENZ_G001267,Q9C5Y2,pcpd_predicted,batch_1,1,,pcpd/CYP88A4.pdb,,,,54.956,-7.824,11.239
1267,Q9C788,ENZ_G001268,Q9C788,heme_transplanted,batch_1,1,tier3,,data\structures\alphafill\cif\Q9C788-F1.cif,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9C788-F1_heme.pdb,,3.444,-5.455,0.66
1268,Q9CA60,ENZ_G001269,Q9CA60,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q9CA60-F1.cif,,,-6.999,-0.028,-6.443
1269,Q9CA61,ENZ_G001270,Q9CA61,pcpd_predicted,batch_1,1,,pcpd/CYP98A8.pdb,,,,56.155,-6.463,12.026
1270,Q9CAD6,ENZ_G001271,Q9CAD6,heme_transplanted,batch_1,1,tier3,,data\structures\alphafill\cif\Q9CAD6-F1.cif,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9CAD6-F1_heme.pdb,,5.444,0.534,5.697
1271,Q9D816,ENZ_G001272,Q9D816,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q9D816-F1.cif,,,3.494,0.621,2.466
1272,Q9DBX6,ENZ_G001273,Q9DBX6,heme_transplanted,batch_1,1,tier1,,data\structures\alphafill\cif\Q9DBX6-F1.cif,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9DBX6-F1_heme.pdb,,1.588,-1.81,0.487
1273,Q9EP75,ENZ_G001274,Q9EP75,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q9EP75-F1.cif,,,-4.798,-2.906,-2.854
1274,Q9EW92,ENZ_G001275,Q9EW92,experimental_pdb,batch_1,1,,s1_rcsb/2XBK,,,,32.567,3.974,9.027
1275,Q9FCA6,ENZ_G001276,Q9FCA6,experimental_pdb,batch_1,1,,s1_rcsb/1T93,,,,54.545,66.541,55.695
1276,Q9FF18,ENZ_G001277,Q9FF18,heme_transplanted,batch_1,1,tier1,,data\structures\alphafill\cif\Q9FF18-F1.cif,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9FF18-F1_heme.pdb,,5.874,2.571,4.047
1277,Q9FH66,ENZ_G001278,Q9FH66,pcpd_predicted,batch_1,1,,pcpd/CYP71A16.pdb,,,,55.175,-6.981,11.199
1278,Q9FH76,ENZ_G001279,Q9FH76,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q9FH76-F1.cif,,,1.582,-4.021,3.691
1279,Q9FI39,ENZ_G001280,Q9FI39,heme_transplanted,batch_1,1,tier3,,data\structures\alphafill\cif\Q9FI39-F1.cif,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9FI39-F1_heme.pdb,,4.181,-4.461,1.748
1280,Q9FLC8,ENZ_G001281,Q9FLC8,pcpd_predicted,batch_1,1,,pcpd/CYP79A2.pdb,,,,56.302,-7.264,12.573
1281,Q9FMA5,ENZ_G001282,Q9FMA5,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q9FMA5-F1.cif,,,4.871,-1.817,4.347
1282,Q9FMV7,ENZ_G001283,Q9FMV7,pcpd_predicted,batch_1,1,,pcpd/CYP94B1.pdb,,,,55.654,-6.708,12.646
1283,Q9FPM6,ENZ_G001284,Q9FPM6,pcpd_predicted,batch_1,1,,pcpd/CYP74D1.pdb,,,,56.249,-6.944,12.461
1284,Q9FPN2,ENZ_G001285,Q9FPN2,heme_transplanted,batch_1,1,tier1,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9FPN2-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q9FPN2-F1.pdb,3.216,1.632,1.857
1285,Q9FPN4,ENZ_G001286,Q9FPN4,heme_transplanted,batch_1,1,tier2,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9FPN4-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q9FPN4-F1.pdb,4.28,-1.256,4.441
1286,Q9FPN5,ENZ_G001287,Q9FPN5,heme_transplanted,batch_1,1,tier2,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9FPN5-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q9FPN5-F1.pdb,-2.374,5.359,-1.728
1287,Q9FQY5,ENZ_G001288,Q9FQY5,heme_transplanted,batch_1,1,tier1,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9FQY5-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q9FQY5-F1.pdb,3.214,-3.09,1.975
1288,Q9FS35,ENZ_G001289,Q9FS35,heme_transplanted,batch_1,1,tier3,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9FS35-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q9FS35-F1.pdb,4.271,-2.503,1.242
1289,Q9FUY7,ENZ_G001290,Q9FUY7,heme_transplanted,batch_1,1,tier1,,data\structures\alphafill\cif\Q9FUY7-F1.cif,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9FUY7-F1_heme.pdb,,0.421,-3.038,-2.505
1290,Q9FVM9,ENZ_G001291,Q9FVM9,heme_transplanted,batch_1,1,tier1,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9FVM9-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q9FVM9-F1.pdb,2.382,-5.34,2.379
1291,Q9FXW4,ENZ_G001292,Q9FXW4,pcpd_predicted,batch_1,1,,pcpd/CYP80B2.pdb,,,,56.924,-6.997,10.929
1292,Q9GJX5,ENZ_G001293,Q9GJX5,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q9GJX5-F1.cif,,,3.351,-4.227,1.744
1293,Q9GLL1,ENZ_G001294,Q9GLL1,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q9GLL1-F1.cif,,,3.368,-0.0,3.285
1294,Q9GMC7,ENZ_G001295,Q9GMC7,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q9GMC7-F1.cif,,,-2.125,-0.495,-1.873
1295,Q9GMC8,ENZ_G001296,Q9GMC8,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q9GMC8-F1.cif,,,-6.163,-0.591,-5.131
1296,Q9HBI6,ENZ_G001297,Q9HBI6,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q9HBI6-F1.cif,,,3.464,-5.131,1.944
1297,Q9HCS2,ENZ_G001298,Q9HCS2,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q9HCS2-F1.cif,,,2.833,-5.597,2.648
1298,Q9JKJ9,ENZ_G001299,Q9JKJ9,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q9JKJ9-F1.cif,,,-0.358,-5.48,0.714
1299,Q9K498,ENZ_G001300,Q9K498,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q9K498-F1.cif,,,0.32,2.798,-0.078
1300,Q9KIZ4,ENZ_G001301,Q9KIZ4,experimental_pdb,batch_1,1,,s1_rcsb/1PKF,,,,9.361,38.103,21.86
1301,Q9KZF5,ENZ_G001302,Q9KZF5,experimental_pdb,batch_1,1,,s1_rcsb/2NZ5,,,,-29.017,-20.762,18.678
1302,Q9LDT7,ENZ_G001303,Q9LDT7,heme_transplanted,batch_1,1,tier2,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9LDT7-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q9LDT7-F1.pdb,3.32,0.812,2.424
1303,Q9LJK2,ENZ_G001304,Q9LJK2,pcpd_predicted,batch_1,1,,pcpd/CYP707A4.pdb,,,,55.897,-7.396,11.689
1304,Q9LLB0,ENZ_G001305,Q9LLB0,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q9LLB0-F1.cif,,,-0.893,-3.386,-0.608
1305,Q9LMM1,ENZ_G001306,Q9LMM1,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q9LMM1-F1.cif,,,-5.858,-0.993,-4.008
1306,Q9LNJ4,ENZ_G001307,Q9LNJ4,pcpd_predicted,batch_1,1,,pcpd/CYP703A2.pdb,,,,55.638,-6.286,12.052
1307,Q9LQB7,ENZ_G001308,Q9LQB7,pcpd_predicted,batch_1,1,,pcpd/CYP79C2.pdb,,,,56.181,-7.623,12.491
1308,Q9LSF8,ENZ_G001309,Q9LSF8,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q9LSF8-F1.cif,,,4.54,-2.64,2.487
1309,Q9LUC5,ENZ_G001310,Q9LUC5,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q9LUC5-F1.cif,,,-2.503,4.327,2.057
1310,Q9LUC8,ENZ_G001311,Q9LUC8,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q9LUC8-F1.cif,,,1.043,3.228,4.261
1311,Q9LUD3,ENZ_G001312,Q9LUD3,pcpd_predicted,batch_1,1,,pcpd/CYP72A7.pdb,,,,56.193,-6.895,11.538
1312,Q9LVD6,ENZ_G001313,Q9LVD6,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q9LVD6-F1.cif,,,2.043,0.415,4.755
1313,Q9LVY7,ENZ_G001314,Q9LVY7,pcpd_predicted,batch_1,1,,pcpd/CYP716A1.pdb,,,,56.166,-7.936,12.212
1314,Q9LW27,ENZ_G001315,Q9LW27,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q9LW27-F1.cif,,,-1.088,3.991,-0.042
1315,Q9LXM3,ENZ_G001316,Q9LXM3,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q9LXM3-F1.cif,,,3.269,-1.794,4.383
1316,Q9LZ31,ENZ_G001317,Q9LZ31,heme_transplanted,batch_1,1,tier3,,data\structures\alphafill\cif\Q9LZ31-F1.cif,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9LZ31-F1_heme.pdb,,3.014,-1.13,4.567
1317,Q9M066,ENZ_G001318,Q9M066,pcpd_predicted,batch_1,1,,pcpd/CYP90C1.pdb,,,,56.24,-6.31,11.457
1318,Q9M4C7,ENZ_G001319,Q9M4C7,heme_transplanted,batch_1,1,tier1,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9M4C7-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q9M4C7-F1.pdb,5.166,0.811,2.524
1319,Q9M6C5,ENZ_G001320,Q9M6C5,heme_transplanted,batch_1,1,tier2,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9M6C5-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q9M6C5-F1.pdb,4.105,-0.053,2.4
1320,Q9M6C8,ENZ_G001321,Q9M6C8,heme_transplanted,batch_1,1,tier2,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9M6C8-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q9M6C8-F1.pdb,3.819,0.547,2.117
1321,Q9M7B7,ENZ_G001322,Q9M7B7,downloaded_with_heme,batch_1,1,,,data\structures\alphafill\cif\Q9M7B7-F1.cif,,,2.336,-6.082,-3.799
1322,Q9M7B8,ENZ_G001323,Q9M7B8,pcpd_predicted,batch_1,1,,pcpd/CYP79D1.pdb,,,,56.274,-7.135,12.605
1323,Q9M7B9,ENZ_G001324,Q9M7B9,heme_transplanted,batch_1,1,tier2,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9M7B9-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q9M7B9-F1.pdb,-6.155,-0.934,0.196
1324,Q9M7C0,ENZ_G001325,Q9M7C0,pcpd_predicted,batch_1,1,,pcpd/CYP79E1.pdb,,,,56.102,-7.399,11.785
1325,Q9MBE4,ENZ_G001326,Q9MBE4,heme_transplanted,batch_1,1,tier2,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9MBE4-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q9MBE4-F1.pdb,2.29,-3.785,0.771
1326,Q9MBF5,ENZ_G001327,Q9MBF5,heme_transplanted,batch_1,1,tier1,,,D:\EZSpecificity_Project\毕业设计\P450_EZSpecificity_研究项目\PathC_2026-03-19_P450专属模型训练\C2_P450数据集构建\data\structures\heme_transplant\pdb\AF-Q9MBF5-F1_heme.pdb,data\structures\alphafold\pdb\AF-Q9MBF5-F1.pdb,4.015,0.148,3.137
