uniprot_id,reviewed,protein_name,gene_names,gene_id,organism,taxid,pmid,length,protein_existence,ec_number,subcellular_location
A0AAN6RG70,unreviewed,Alpha-galactosidase (EC 3.2.1.22) (Melibiase),GRF29_103g1212399,,Pseudopithomyces chartarum,1892770,,993,Inferred from homology,3.2.1.22,SUBCELLULAR LOCATION: Secreted {ECO:0000256|ARBA:ARBA00004613}.
A0AAN6RV55,unreviewed,Benzoate 4-monooxygenase bphA (EC 1.14.14.92) (Benzoate-para-hydroxylase A) (Cytochrome P450 monooxygenase cyp53A1),C8A05DRAFT_14385,,Staphylotrichum tortipilum,2831512,37820761,511,Inferred from homology,1.14.14.92,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004370}.
A0AAN6S352,unreviewed,sterol 22-desaturase (EC 1.14.19.41),QBC46DRAFT_315929,,Diplogelasinospora grovesii,303347,,529,Inferred from homology,1.14.19.41,
A0AAN6S5R7,unreviewed,Benzoate 4-monooxygenase bphA (EC 1.14.14.92) (Benzoate-para-hydroxylase A) (Cytochrome P450 monooxygenase cyp53A1),QBC46DRAFT_383891,,Diplogelasinospora grovesii,303347,,512,Inferred from homology,1.14.14.92,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004370}.
A0AAN6SXG9,unreviewed,Benzoate 4-monooxygenase bphA (EC 1.14.14.92) (Benzoate-para-hydroxylase A) (Cytochrome P450 monooxygenase cyp53A1),N658DRAFT_436132,,Parathielavia hyrcaniae,113614,37820761,514,Inferred from homology,1.14.14.92,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004370}.
A0AAN6T1P7,unreviewed,sterol 22-desaturase (EC 1.14.19.41),N658DRAFT_496919,,Parathielavia hyrcaniae,113614,37820761,474,Inferred from homology,1.14.19.41,
A0AAN6TD07,unreviewed,sterol 22-desaturase (EC 1.14.19.41),N656DRAFT_798512,89941891;,Canariomyces notabilis,2074819,37820761,534,Inferred from homology,1.14.19.41,
A0AAN6TQD8,unreviewed,Benzoate 4-monooxygenase bphA (EC 1.14.14.92) (Benzoate-para-hydroxylase A) (Cytochrome P450 monooxygenase cyp53A1),N657DRAFT_659427,87831753;,Parathielavia appendiculata,2587402,37820761,510,Inferred from homology,1.14.14.92,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004370}.
A0AAN6UDQ9,unreviewed,sterol 22-desaturase (EC 1.14.19.41),BT67DRAFT_445386,,Trichocladium antarcticum,1450529,37820761,420,Inferred from homology,1.14.19.41,
A0AAN6USZ1,unreviewed,Benzoate 4-monooxygenase bphA (EC 1.14.14.92) (Benzoate-para-hydroxylase A) (Cytochrome P450 monooxygenase cyp53A1),BT67DRAFT_8403,,Trichocladium antarcticum,1450529,37820761,512,Inferred from homology,1.14.14.92,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004370}.
A0AAN6UXW8,unreviewed,Benzoate 4-monooxygenase bphA (EC 1.14.14.92) (Benzoate-para-hydroxylase A) (Cytochrome P450 monooxygenase cyp53A1),C8A04DRAFT_14252,87814637;,Dichotomopilus funicola,1934379,37820761,521,Inferred from homology,1.14.14.92,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004370}.
A0AAN6VB54,unreviewed,beta-N-acetylhexosaminidase (EC 3.2.1.52),C8A04DRAFT_33838,87819237;,Dichotomopilus funicola,1934379,37820761,1194,Inferred from homology,3.2.1.52,
A0AAN6VBF4,unreviewed,Cytochrome P450 61,C8A04DRAFT_8678,87821818;,Dichotomopilus funicola,1934379,37820761,532,Inferred from homology,,
A0AAN6VE27,unreviewed,Benzoate 4-monooxygenase bphA (EC 1.14.14.92) (Benzoate-para-hydroxylase A) (Cytochrome P450 monooxygenase cyp53A1),C8A00DRAFT_18593,,Chaetomidium leptoderma,669021,37820761,510,Inferred from homology,1.14.14.92,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004370}.
A0AAN6VL00,unreviewed,beta-N-acetylhexosaminidase (EC 3.2.1.52),C8A00DRAFT_43959,,Chaetomidium leptoderma,669021,37820761,1141,Inferred from homology,3.2.1.52,
A0AAN6VQQ5,unreviewed,"mannan endo-1,6-alpha-mannosidase (EC 3.2.1.101)",C8A00DRAFT_32034,,Chaetomidium leptoderma,669021,37820761,1002,Inferred from homology,3.2.1.101,SUBCELLULAR LOCATION: Endomembrane system {ECO:0000256|ARBA:ARBA00004308}.
A0AAN6VRF9,unreviewed,Cytochrome P450,C8A00DRAFT_30922,,Chaetomidium leptoderma,669021,37820761,531,Inferred from homology,,
A0AAN6VTV4,unreviewed,sterol 22-desaturase (EC 1.14.19.41),C8A00DRAFT_11627,,Chaetomidium leptoderma,669021,37820761,545,Inferred from homology,1.14.19.41,
A0AAN6W009,unreviewed,sterol 22-desaturase (EC 1.14.19.41),QBC36DRAFT_338017,,Triangularia setosa,2587417,37820761,536,Inferred from homology,1.14.19.41,
A0AAN6W2V1,unreviewed,Benzoate 4-monooxygenase bphA (EC 1.14.14.92) (Benzoate-para-hydroxylase A) (Cytochrome P450 monooxygenase cyp53A1),QBC36DRAFT_192491,,Triangularia setosa,2587417,37820761,514,Inferred from homology,1.14.14.92,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004370}.
A0AAN6WT04,unreviewed,Benzoate 4-monooxygenase bphA (EC 1.14.14.92) (Benzoate-para-hydroxylase A) (Cytochrome P450 monooxygenase cyp53A1),QBC35DRAFT_250892,,Podospora australis,1536484,37820761,510,Inferred from homology,1.14.14.92,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004370}.
A0AAN6X3V5,unreviewed,sterol 22-desaturase (EC 1.14.19.41),QBC35DRAFT_448176,,Podospora australis,1536484,37820761,534,Inferred from homology,1.14.19.41,
A0AAN6X6S6,unreviewed,Cytochrome P450 61,QBC35DRAFT_9886,,Podospora australis,1536484,37820761,533,Inferred from homology,,
A0AAN6X8C1,unreviewed,sterol 22-desaturase (EC 1.14.19.41),QBC40DRAFT_288178,,Triangularia verruculosa,2587418,37820761,526,Inferred from homology,1.14.19.41,
A0AAN6XEC9,unreviewed,beta-N-acetylhexosaminidase (EC 3.2.1.52),QBC40DRAFT_307730,,Triangularia verruculosa,2587418,37820761,1173,Inferred from homology,3.2.1.52,
A0AAN6XK23,unreviewed,Benzoate 4-monooxygenase bphA (EC 1.14.14.92) (Benzoate-para-hydroxylase A) (Cytochrome P450 monooxygenase cyp53A1),QBC40DRAFT_277302,,Triangularia verruculosa,2587418,37820761,514,Inferred from homology,1.14.14.92,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004370}.
A0AAN6Y305,unreviewed,sterol 22-desaturase (EC 1.14.19.41),QBC37DRAFT_289633,,Rhypophila decipiens,261697,37820761,534,Inferred from homology,1.14.19.41,
A0AAN6Y4K5,unreviewed,Benzoate 4-monooxygenase bphA (EC 1.14.14.92) (Benzoate-para-hydroxylase A) (Cytochrome P450 monooxygenase cyp53A1),QBC37DRAFT_192254,,Rhypophila decipiens,261697,37820761,517,Inferred from homology,1.14.14.92,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004370}.
A0AAN6Y8J2,unreviewed,sterol 22-desaturase (EC 1.14.19.41),QBC37DRAFT_283942,,Rhypophila decipiens,261697,37820761,535,Inferred from homology,1.14.19.41,
A0AAN6YYV5,unreviewed,Cytochrome P450,N657DRAFT_627256,87827580;,Parathielavia appendiculata,2587402,37820761,533,Inferred from homology,,
A0AAN6Z6G0,unreviewed,sterol 22-desaturase (EC 1.14.19.41),N657DRAFT_643129,87829249;,Parathielavia appendiculata,2587402,37820761,420,Inferred from homology,1.14.19.41,
A0AAN6ZBY2,unreviewed,linoleate 8R-lipoxygenase (EC 1.13.11.60),BT67DRAFT_74695,,Trichocladium antarcticum,1450529,37820761,1129,Predicted,1.13.11.60,
A0AAN6ZNV1,unreviewed,"mannan endo-1,6-alpha-mannosidase (EC 3.2.1.101)",C8A04DRAFT_35875,87819943;,Dichotomopilus funicola,1934379,37820761,849,Inferred from homology,3.2.1.101,SUBCELLULAR LOCATION: Endomembrane system {ECO:0000256|ARBA:ARBA00004308}.
A0AAN6ZQ41,unreviewed,Cytochrome P450,C8A04DRAFT_10235,87813124;,Dichotomopilus funicola,1934379,37820761,531,Inferred from homology,,
A0AAN7AAY2,unreviewed,sterol 22-desaturase (EC 1.14.19.41),QBC36DRAFT_316773,,Triangularia setosa,2587417,37820761,533,Inferred from homology,1.14.19.41,
A0AAN7AYC8,unreviewed,sterol 22-desaturase (EC 1.14.19.41),QBC40DRAFT_165406,,Triangularia verruculosa,2587418,37820761,533,Inferred from homology,1.14.19.41,
A0AAN7B790,unreviewed,linoleate 8R-lipoxygenase (EC 1.13.11.60),QBC37DRAFT_428355,,Rhypophila decipiens,261697,37820761,1149,Predicted,1.13.11.60,
A0AAN7BJP9,unreviewed,Benzoate 4-monooxygenase bphA (EC 1.14.14.92) (Benzoate-para-hydroxylase A) (Cytochrome P450 monooxygenase cyp53A1),QBC38DRAFT_458218,,Podospora fimiseda,252190,37820761,510,Inferred from homology,1.14.14.92,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004370}.
A0AAN7BX66,unreviewed,sterol 22-desaturase (EC 1.14.19.41),QBC38DRAFT_355067,,Podospora fimiseda,252190,37820761,730,Inferred from homology,1.14.19.41,
A0AAN7CA77,unreviewed,Benzoate 4-monooxygenase bphA (EC 1.14.14.92) (Benzoate-para-hydroxylase A) (Cytochrome P450 monooxygenase cyp53A1),C8A03DRAFT_33711,,Achaetomium macrosporum,79813,37820761,512,Inferred from homology,1.14.14.92,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004370}.
A0AAN7CFJ2,unreviewed,beta-N-acetylhexosaminidase (EC 3.2.1.52),C8A03DRAFT_42386,,Achaetomium macrosporum,79813,37820761,1156,Inferred from homology,3.2.1.52,
A0AAN7CSU3,unreviewed,Benzoate 4-monooxygenase bphA (EC 1.14.14.92) (Benzoate-para-hydroxylase A) (Cytochrome P450 monooxygenase cyp53A1),C7999DRAFT_41859,,Corynascus novoguineensis,1126955,37820761,510,Inferred from homology,1.14.14.92,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004370}.
A0AAN7CT17,unreviewed,"mannan endo-1,6-alpha-mannosidase (EC 3.2.1.101)",C7999DRAFT_40903,,Corynascus novoguineensis,1126955,37820761,844,Inferred from homology,3.2.1.101,SUBCELLULAR LOCATION: Endomembrane system {ECO:0000256|ARBA:ARBA00004308}.
A0AAN7DD20,unreviewed,NADPH--hemoprotein reductase (EC 1.6.2.4),ATC70_002946,89946648;,Mucor velutinosus,708070,,1191,Inferred from homology,1.6.2.4,
A0AAN7DNY0,unreviewed,NADPH--hemoprotein reductase (EC 1.6.2.4),ATC70_009741,89953427;,Mucor velutinosus,708070,,1209,Inferred from homology,1.6.2.4,
A0AAN7DXX3,unreviewed,(+)-abscisic acid 8'-hydroxylase (EC 1.14.14.137),RGQ29_007230,,Quercus rubra (Northern red oak) (Quercus borealis),3512,37708394,474,Inferred from homology,1.14.14.137,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7F247,unreviewed,Cytochrome P450 90B1,RGQ29_022152,,Quercus rubra (Northern red oak) (Quercus borealis),3512,37708394,488,Inferred from homology,,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7F2X2,unreviewed,Cytochrome P450 90B1,RGQ29_022152,,Quercus rubra (Northern red oak) (Quercus borealis),3512,37708394,483,Inferred from homology,,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7FNY3,unreviewed,Cytochrome P450 703A2 (EC 1.14.14.130),RGQ29_017887,,Quercus rubra (Northern red oak) (Quercus borealis),3512,37708394,518,Inferred from homology,1.14.14.130,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7FSI3,unreviewed,(+)-abscisic acid 8'-hydroxylase (EC 1.14.14.137),RGQ29_009462,,Quercus rubra (Northern red oak) (Quercus borealis),3512,37708394,469,Inferred from homology,1.14.14.137,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7G8U3,unreviewed,"flavonoid 3',5'-hydroxylase (EC 1.14.14.81)",RGQ29_001330,,Quercus rubra (Northern red oak) (Quercus borealis),3512,37708394,509,Inferred from homology,1.14.14.81,
A0AAN7GB63,unreviewed,"flavonoid 3',5'-hydroxylase (EC 1.14.14.81)",RGQ29_001329,,Quercus rubra (Northern red oak) (Quercus borealis),3512,37708394,509,Inferred from homology,1.14.14.81,
A0AAN7GBN6,unreviewed,(+)-abscisic acid 8'-hydroxylase (EC 1.14.14.137),SAY87_000401,,Trapa incisa,236973,38046854,470,Inferred from homology,1.14.14.137,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7GCP7,unreviewed,(+)-abscisic acid 8'-hydroxylase (EC 1.14.14.137),SAY87_024856,,Trapa incisa,236973,38046854,453,Inferred from homology,1.14.14.137,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7GE21,unreviewed,"flavonoid 3',5'-hydroxylase (EC 1.14.14.81)",RGQ29_001328,,Quercus rubra (Northern red oak) (Quercus borealis),3512,37708394,509,Inferred from homology,1.14.14.81,
A0AAN7GK93,unreviewed,(+)-abscisic acid 8'-hydroxylase (EC 1.14.14.137),SAY87_014551,,Trapa incisa,236973,38046854,470,Inferred from homology,1.14.14.137,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7HAS8,unreviewed,Cytochrome P450 61,C8A03DRAFT_37831,,Achaetomium macrosporum,79813,37820761,538,Inferred from homology,,
A0AAN7HE01,unreviewed,sterol 22-desaturase (EC 1.14.19.41),C8A03DRAFT_45395,,Achaetomium macrosporum,79813,37820761,532,Inferred from homology,1.14.19.41,
A0AAN7HNU1,unreviewed,sterol 22-desaturase (EC 1.14.19.41),C7999DRAFT_42150,,Corynascus novoguineensis,1126955,37820761,531,Inferred from homology,1.14.19.41,
A0AAN7IAQ4,unreviewed,(+)-abscisic acid 8'-hydroxylase (EC 1.14.14.137),RGQ29_005564,,Quercus rubra (Northern red oak) (Quercus borealis),3512,37708394,473,Inferred from homology,1.14.14.137,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7IDE2,unreviewed,Uncharacterized protein,RGQ29_006977,,Quercus rubra (Northern red oak) (Quercus borealis),3512,37708394,442,Inferred from homology,,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004648}; Single-pass ty
A0AAN7IST1,unreviewed,(+)-abscisic acid 8'-hydroxylase (EC 1.14.14.137),RGQ29_022378,,Quercus rubra (Northern red oak) (Quercus borealis),3512,37708394,473,Inferred from homology,1.14.14.137,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7IX44,unreviewed,sterol 22-desaturase (EC 1.14.19.41) (C-22 sterol desaturase),RGQ29_020014,,Quercus rubra (Northern red oak) (Quercus borealis),3512,37708394,511,Inferred from homology,1.14.19.41,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7J2G9,unreviewed,sterol 14alpha-demethylase (EC 1.14.14.154),RGQ29_015105,,Quercus rubra (Northern red oak) (Quercus borealis),3512,37708394,489,Inferred from homology,1.14.14.154,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7JCJ4,unreviewed,(+)-abscisic acid 8'-hydroxylase (EC 1.14.14.137),RGQ29_000673,,Quercus rubra (Northern red oak) (Quercus borealis),3512,37708394,479,Inferred from homology,1.14.14.137,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7JP97,unreviewed,sterol 22-desaturase (EC 1.14.19.41) (C-22 sterol desaturase),SAY87_004712,,Trapa incisa,236973,38046854,514,Inferred from homology,1.14.19.41,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7JVU5,unreviewed,sterol 14alpha-demethylase (EC 1.14.14.154),SAY87_001759,,Trapa incisa,236973,38046854,487,Inferred from homology,1.14.14.154,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7K4P1,unreviewed,sterol 14alpha-demethylase (EC 1.14.14.154),SAY87_005393,,Trapa incisa,236973,38046854,590,Inferred from homology,1.14.14.154,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7K6H5,unreviewed,(+)-abscisic acid 8'-hydroxylase (EC 1.14.14.137),SAY87_019889,,Trapa incisa,236973,38046854,480,Inferred from homology,1.14.14.137,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7KAZ7,unreviewed,(+)-abscisic acid 8'-hydroxylase (EC 1.14.14.137),SAY87_029388,,Trapa incisa,236973,38046854,505,Inferred from homology,1.14.14.137,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7KCH2,unreviewed,"flavonoid 3',5'-hydroxylase (EC 1.14.14.81)",SAY86_008187,,Trapa natans (Water chestnut),22666,38046854,512,Inferred from homology,1.14.14.81,
A0AAN7KEI9,unreviewed,sterol 14alpha-demethylase (EC 1.14.14.154),SAY87_013057,,Trapa incisa,236973,38046854,486,Inferred from homology,1.14.14.154,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7KLZ6,unreviewed,sterol 14alpha-demethylase (EC 1.14.14.154),SAY86_026685,,Trapa natans (Water chestnut),22666,38046854,487,Inferred from homology,1.14.14.154,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7KR79,unreviewed,sterol 22-desaturase (EC 1.14.19.41) (C-22 sterol desaturase),SAY87_003417,,Trapa incisa,236973,38046854,521,Inferred from homology,1.14.19.41,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7L633,unreviewed,C-22 sterol desaturase,SAY86_016110,,Trapa natans (Water chestnut),22666,38046854,348,Inferred from homology,,
A0AAN7LAQ0,unreviewed,Cytochrome P450 90B1,SAY87_016795,,Trapa incisa,236973,38046854,503,Inferred from homology,,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7LCC1,unreviewed,sterol 22-desaturase (EC 1.14.19.41) (C-22 sterol desaturase),SAY86_016061,,Trapa natans (Water chestnut),22666,38046854,161,Inferred from homology,1.14.19.41,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7LE38,unreviewed,Flavonoid 3'-monooxygenase (EC 1.14.14.82) (Flavonoid 3'-hydroxylase),SAY86_006455,,Trapa natans (Water chestnut),22666,38046854,511,Inferred from homology,1.14.14.82,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004643}; Single-pass ty
A0AAN7LEP7,unreviewed,sterol 22-desaturase (EC 1.14.19.41) (C-22 sterol desaturase),SAY86_006904,,Trapa natans (Water chestnut),22666,38046854,520,Inferred from homology,1.14.19.41,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7LP53,unreviewed,Cytochrome P450 90B1,SAY86_017350,,Trapa natans (Water chestnut),22666,38046854,498,Inferred from homology,,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7MCK8,unreviewed,(+)-abscisic acid 8'-hydroxylase (EC 1.14.14.137),SAY86_012310,,Trapa natans (Water chestnut),22666,38046854,438,Inferred from homology,1.14.14.137,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7MGR6,unreviewed,(+)-abscisic acid 8'-hydroxylase (EC 1.14.14.137),SAY86_001569,,Trapa natans (Water chestnut),22666,38046854,470,Inferred from homology,1.14.14.137,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7N7H6,unreviewed,Cytochrome P450 26A1,QYF61_018229,,Mycteria americana (Wood stork),33587,38079393,493,Inferred from homology,,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral mem
A0AAN7NA80,unreviewed,unspecific monooxygenase (EC 1.14.14.1),QYF61_008146,,Mycteria americana (Wood stork),33587,38079393,494,Inferred from homology,1.14.14.1,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004406}; Peripheral mem
A0AAN7NLG9,unreviewed,hydroperoxy icosatetraenoate dehydratase (EC 4.2.1.152) (Hydroperoxy icosatetraenoate dehydratase),QYF61_005688,,Mycteria americana (Wood stork),33587,38079393,433,Inferred from homology,4.2.1.152,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004586}.
A0AAN7P7N9,unreviewed,"Selenocysteine-specific elongation factor (Elongation factor sec) (Eukaryotic elongation factor, selenocysteine-tRNA-specific)",RN001_010269,,Aquatica leii,1421715,,1045,Inferred from homology,,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|ARBA:ARBA00004496}. Nucleus {ECO:0000256|ARBA:ARBA00004
A0AAN7QMN1,unreviewed,sterol 14alpha-demethylase (EC 1.14.14.154),SAY86_013496,,Trapa natans (Water chestnut),22666,38046854,468,Inferred from homology,1.14.14.154,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7R427,unreviewed,(+)-abscisic acid 8'-hydroxylase (EC 1.14.14.137),SAY86_020306,,Trapa natans (Water chestnut),22666,38046854,441,Inferred from homology,1.14.14.137,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7R809,unreviewed,Cytochrome P450 90B1,SAY86_031968,,Trapa natans (Water chestnut),22666,38046854,503,Inferred from homology,,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7RAJ7,unreviewed,(+)-abscisic acid 8'-hydroxylase (EC 1.14.14.137),SAY86_022333,,Trapa natans (Water chestnut),22666,38046854,520,Inferred from homology,1.14.14.137,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:00
A0AAN7SXM6,unreviewed,Benzoate 4-monooxygenase bphA (EC 1.14.14.92) (Benzoate-para-hydroxylase A) (Cytochrome P450 monooxygenase cyp53A1),LTR05_005367,,Lithohypha guttulata,1690604,,458,Inferred from homology,1.14.14.92,SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004370}.
A0AAN7UB11,unreviewed,sterol 22-desaturase (EC 1.14.19.41),RRF57_000619,,Xylaria bambusicola,326684,,535,Inferred from homology,1.14.19.41,
